timestamp,id,Temperature (degC),Humidity (%),Wind Speed (m/s),Wind Direction (deg),Pressure (hPa),PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate (m3/s),ACH,CarbonEmissions(lb-co2/h),CarbonEmissions(kg-co2/h)
2022-10-14 00:10:00,3747,9.783,63.014,1.245,90.456,1080.435,10.455,0.034,324.78,1.202,98.523,0.318,0.295,0.946,2.003,0.908544776
2022-10-14 00:15:00,3748,10.199,63.573,0.849,101.491,1052.298,11.237,0.043,247.524,1.119,82.892,0.382,0.254,1.002,2.239,1.015592488
2022-10-14 00:20:00,3749,12.849,64.634,0.966,101.109,791.166,9.29,0.04,320.858,1.2,74.971,0.401,0.261,0.944,2.208,1.001531136
2022-10-14 00:25:00,3750,11.97,76.884,1.036,100.979,1084.075,9.659,0.043,287.397,1.083,71.827,0.366,0.295,1.031,2.225,1.0092422
2022-10-14 00:30:00,3751,10.805,82.418,0.915,102.405,927.595,9.279,0.031,244.521,1.195,79.348,0.355,0.217,0.951,1.663,0.754323496
2022-10-14 00:35:00,3752,12.002,70.524,0.942,107.957,977.23,9.594,0.042,284.439,0.992,104.81,0.299,0.315,0.918,2.144,0.972501248
2022-10-14 00:40:00,3753,13.596,73.476,1.073,87.349,1104.005,7.77,0.039,311.223,1.118,90.303,0.362,0.301,1.175,1.977,0.896751384
2022-10-14 00:45:00,3754,9.276,84.957,1.05,96.446,1064.422,10.002,0.037,261.996,1.023,68.622,0.384,0.255,1.148,1.918,0.869989456
2022-10-14 00:50:00,3755,10.848,66.557,1.005,105.559,1001.285,11.408,0.044,272.937,1.14,85.558,0.341,0.261,1.037,2.2,0.9979024000000001
2022-10-14 00:55:00,3756,9.669,65.731,1.083,97.991,1144.324,11.136,0.042,295.108,1.258,84.191,0.405,0.312,0.98,2.238,1.015138896
2022-10-14 01:00:00,3757,6.89,46.0,2.0,237.0,1011.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-14 01:05:00,3758,11.45,73.375,1.157,88.8,905.817,4.109,0.014,287.457,1.157,82.511,0.267,0.178,0.708,2.036,0.923513312
2022-10-14 01:10:00,3759,9.528,64.764,0.802,96.173,1100.499,4.448,0.016,320.762,1.214,83.79,0.305,0.209,0.76,1.729,0.784260568
2022-10-14 01:15:00,3760,10.276,78.206,0.969,75.626,921.542,4.111,0.017,297.403,1.182,78.999,0.338,0.169,0.671,1.931,0.875886152
2022-10-14 01:20:00,3761,9.944,77.456,0.888,74.06,869.913,3.589,0.012,326.621,1.182,87.688,0.28,0.176,0.788,2.096,0.950728832
2022-10-14 01:25:00,3762,9.958,69.684,1.008,91.013,1130.469,3.917,0.014,300.998,1.127,81.239,0.302,0.218,0.638,1.842,0.835516464
2022-10-14 01:30:00,3763,10.084,71.979,1.076,83.132,918.417,3.776,0.014,310.844,1.193,81.932,0.311,0.147,0.752,2.017,0.914895064
2022-10-14 01:35:00,3764,9.81,74.826,0.964,95.769,1029.571,3.841,0.016,290.84,1.093,88.483,0.347,0.183,0.813,1.784,0.809208128
2022-10-14 01:40:00,3765,9.925,88.228,1.067,91.283,1092.496,5.422,0.017,243.536,1.241,72.519,0.306,0.201,0.713,2.134,0.9679653279999999
2022-10-14 01:45:00,3766,8.496,84.692,1.064,88.666,878.298,4.284,0.015,278.161,1.359,78.207,0.33,0.208,0.657,2.034,0.9226061279999999
2022-10-14 01:50:00,3767,9.192,61.471,0.975,74.384,908.088,3.856,0.014,348.094,1.091,80.406,0.35,0.16,0.645,1.856,0.841866752
2022-10-14 01:55:00,3768,11.867,88.186,0.889,92.052,823.909,3.909,0.015,338.919,0.844,80.675,0.366,0.193,0.691,1.771,0.803311432
2022-10-14 02:00:00,3769,6.22,47.0,1.0,183.0,1011.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-14 02:05:00,3770,8.832,78.937,0.887,91.117,1072.823,0.0,0.0,0.0,0.0,91.128,0.32,0.122,0.556,1.879,0.852299368
2022-10-14 02:10:00,3771,6.667,85.096,1.019,89.76,1011.618,0.0,0.0,0.0,0.0,79.867,0.279,0.139,0.544,1.775,0.8051258
2022-10-14 02:15:00,3772,8.093,71.991,0.914,95.918,1100.417,0.0,0.0,0.0,0.0,74.394,0.311,0.142,0.485,1.398,0.6341216159999999
2022-10-14 02:20:00,3773,9.487,86.026,0.995,72.393,934.995,0.0,0.0,0.0,0.0,87.515,0.319,0.115,0.516,1.803,0.817826376
2022-10-14 02:25:00,3774,9.184,91.237,1.209,86.977,970.519,0.0,0.0,0.0,0.0,84.646,0.28,0.129,0.474,2.162,0.980665904
2022-10-14 02:30:00,3775,7.297,75.697,0.852,103.799,1106.031,0.0,0.0,0.0,0.0,82.921,0.292,0.115,0.533,1.981,0.898565752
2022-10-14 02:35:00,3776,6.87,81.623,1.022,79.761,962.036,0.0,0.0,0.0,0.0,88.129,0.315,0.128,0.508,1.724,0.781992608
2022-10-14 02:40:00,3777,8.538,87.62,0.914,112.534,1124.231,0.0,0.0,0.0,0.0,65.654,0.3,0.133,0.582,1.709,0.775188728
2022-10-14 02:45:00,3778,9.684,77.561,1.025,101.353,1004.013,0.0,0.0,0.0,0.0,79.489,0.289,0.119,0.425,1.87,0.8482170400000001
2022-10-14 02:50:00,3779,8.483,88.576,0.853,85.632,922.755,0.0,0.0,0.0,0.0,78.656,0.314,0.12,0.423,1.909,0.865907128
2022-10-14 02:55:00,3780,9.053,84.269,1.105,85.427,1116.632,0.0,0.0,0.0,0.0,69.597,0.305,0.138,0.465,1.698,0.770199216
2022-10-14 03:00:00,3781,5.72,49.0,2.0,202.0,1010.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-14 03:05:00,3782,7.044,86.482,1.06,78.398,936.374,0.0,0.0,0.0,0.0,71.989,0.285,0.111,0.493,1.51,0.68492392
2022-10-14 03:10:00,3783,9.309,75.896,0.872,89.875,1062.283,0.0,0.0,0.0,0.0,85.102,0.323,0.129,0.508,1.344,0.609627648
2022-10-14 03:15:00,3784,9.349,87.938,0.967,82.304,927.653,0.0,0.0,0.0,0.0,71.059,0.259,0.102,0.415,1.758,0.797414736
2022-10-14 03:20:00,3785,8.79,77.56,1.103,74.849,1040.598,0.0,0.0,0.0,0.0,87.575,0.298,0.112,0.52,1.617,0.733458264
2022-10-14 03:25:00,3786,7.747,75.1,0.92,75.243,1055.229,0.0,0.0,0.0,0.0,79.385,0.266,0.154,0.524,1.862,0.8445883040000001
2022-10-14 03:30:00,3787,11.016,79.012,0.917,68.28,1094.892,0.0,0.0,0.0,0.0,77.368,0.295,0.152,0.392,1.912,0.867267904
2022-10-14 03:35:00,3788,8.661,71.026,1.115,58.561,1162.357,0.0,0.0,0.0,0.0,83.693,0.289,0.136,0.506,1.636,0.7420765119999999
2022-10-14 03:40:00,3789,7.508,82.213,0.887,76.291,923.339,0.0,0.0,0.0,0.0,71.041,0.286,0.13,0.501,1.538,0.697624496
2022-10-14 03:45:00,3790,9.271,73.36,1.102,83.468,1053.836,0.0,0.0,0.0,0.0,75.926,0.287,0.137,0.478,1.788,0.811022496
2022-10-14 03:50:00,3791,7.814,82.945,0.955,80.161,989.583,0.0,0.0,0.0,0.0,73.191,0.274,0.135,0.512,1.454,0.659522768
2022-10-14 03:55:00,3792,9.17,69.632,0.999,70.57,1118.176,0.0,0.0,0.0,0.0,71.349,0.286,0.124,0.5,1.801,0.816919192
2022-10-14 04:00:00,3793,5.33,53.0,1.0,192.0,1010.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-14 04:05:00,3794,7.91,85.631,0.757,84.997,998.383,0.0,0.0,0.0,0.0,70.685,0.366,0.157,0.546,1.903,0.863185576
2022-10-14 04:10:00,3795,9.206,94.825,0.9,73.115,1021.231,0.0,0.0,0.0,0.0,82.208,0.259,0.144,0.41,1.797,0.815104824
2022-10-14 04:15:00,3796,7.39,78.952,1.061,72.211,1038.254,0.0,0.0,0.0,0.0,75.019,0.311,0.152,0.528,1.509,0.684470328
2022-10-14 04:20:00,3797,8.843,83.393,0.988,75.163,1168.229,0.0,0.0,0.0,0.0,83.431,0.298,0.149,0.485,2.235,1.01377812
2022-10-14 04:25:00,3798,7.241,79.482,1.011,86.154,1019.208,0.0,0.0,0.0,0.0,80.957,0.302,0.133,0.467,1.711,0.776095912
2022-10-14 04:30:00,3799,9.135,79.341,1.042,79.723,1160.299,0.0,0.0,0.0,0.0,72.105,0.301,0.155,0.612,1.929,0.874978968
2022-10-14 04:35:00,3800,9.451,67.762,0.981,79.914,826.492,0.0,0.0,0.0,0.0,69.185,0.288,0.106,0.513,1.714,0.777456688
2022-10-14 04:40:00,3801,7.927,68.631,1.004,70.629,928.883,0.0,0.0,0.0,0.0,80.409,0.31,0.136,0.569,1.981,0.898565752
2022-10-14 04:45:00,3802,7.411,82.763,1.006,86.379,973.12,0.0,0.0,0.0,0.0,72.692,0.275,0.149,0.502,1.69,0.7665704799999999
2022-10-14 04:50:00,3803,7.524,77.389,0.984,68.054,954.208,0.0,0.0,0.0,0.0,80.987,0.305,0.137,0.529,1.874,0.850031408
2022-10-14 04:55:00,3804,9.513,77.081,0.883,73.042,1020.05,0.0,0.0,0.0,0.0,87.745,0.306,0.14,0.535,1.642,0.7447980639999999
2022-10-14 05:00:00,3805,4.67,57.0,3.0,187.0,1010.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-14 05:05:00,3806,6.47,82.615,0.771,92.481,1057.733,0.0,0.0,0.0,0.0,56.042,0.248,0.123,0.446,1.898,0.8609176159999999
2022-10-14 05:10:00,3807,8.415,73.842,1.05,77.082,1181.629,0.0,0.0,0.0,0.0,74.497,0.274,0.136,0.428,1.723,0.7815390160000001
2022-10-14 05:15:00,3808,8.329,91.919,0.959,69.972,967.181,0.0,0.0,0.0,0.0,81.229,0.317,0.128,0.4,1.919,0.870443048
2022-10-14 05:20:00,3809,8.185,84.885,1.151,78.652,1039.811,0.0,0.0,0.0,0.0,78.027,0.287,0.138,0.499,1.758,0.797414736
2022-10-14 05:25:00,3810,9.682,78.195,1.022,63.469,1009.966,0.0,0.0,0.0,0.0,73.477,0.316,0.126,0.478,1.594,0.723025648
2022-10-14 05:30:00,3811,8.519,68.037,1.089,77.185,1086.936,0.0,0.0,0.0,0.0,77.752,0.319,0.138,0.437,1.691,0.767024072
2022-10-14 05:35:00,3812,9.242,81.48,1.053,75.031,1037.951,0.0,0.0,0.0,0.0,71.513,0.285,0.113,0.426,1.458,0.661337136
2022-10-14 05:40:00,3813,7.932,67.712,0.895,81.154,1118.567,0.0,0.0,0.0,0.0,89.365,0.326,0.107,0.512,1.405,0.63729676
2022-10-14 05:45:00,3814,8.168,87.234,0.927,82.151,1153.257,0.0,0.0,0.0,0.0,84.541,0.328,0.132,0.46,1.457,0.660883544
2022-10-14 05:50:00,3815,8.049,63.403,1.015,80.944,1139.187,0.0,0.0,0.0,0.0,66.798,0.308,0.111,0.457,1.518,0.688552656
2022-10-14 05:55:00,3816,8.159,85.432,1.03,92.287,995.289,0.0,0.0,0.0,0.0,80.886,0.27,0.147,0.538,1.346,0.610534832
2022-10-14 06:00:00,3817,4.44,59.0,2.0,187.0,1010.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-14 06:05:00,3818,8.998,82.025,1.068,66.34,959.766,0.0,0.0,0.0,0.0,77.685,0.322,0.138,0.435,1.752,0.794693184
2022-10-14 06:10:00,3819,9.02,93.529,0.828,81.134,900.733,0.0,0.0,0.0,0.0,68.409,0.327,0.131,0.458,1.484,0.673130528
2022-10-14 06:15:00,3820,8.317,78.937,1.055,82.274,1118.04,0.0,0.0,0.0,0.0,78.197,0.341,0.12,0.473,1.76,0.79832192
2022-10-14 06:20:00,3821,9.886,86.024,0.931,76.802,1082.724,0.0,0.0,0.0,0.0,69.765,0.255,0.128,0.475,1.895,0.85955684
2022-10-14 06:25:00,3822,8.546,73.722,0.8,67.826,1087.287,0.0,0.0,0.0,0.0,79.333,0.288,0.106,0.376,1.7,0.7711064
2022-10-14 06:30:00,3823,8.225,73.905,1.091,77.372,1025.827,0.0,0.0,0.0,0.0,72.539,0.305,0.131,0.495,1.752,0.794693184
2022-10-14 06:35:00,3824,8.688,76.405,1.143,68.35,1068.042,0.0,0.0,0.0,0.0,57.274,0.314,0.145,0.435,1.777,0.8060329839999999
2022-10-14 06:40:00,3825,8.74,72.388,0.855,70.869,953.894,0.0,0.0,0.0,0.0,77.729,0.253,0.142,0.46,1.827,0.8287125839999999
2022-10-14 06:45:00,3826,10.795,81.685,1.043,82.613,1032.55,0.0,0.0,0.0,0.0,63.735,0.313,0.132,0.398,1.554,0.704881968
2022-10-14 06:50:00,3827,8.887,77.958,1.039,78.867,835.929,0.0,0.0,0.0,0.0,74.154,0.326,0.136,0.501,1.77,0.80285784
2022-10-14 06:55:00,3828,8.489,82.291,0.855,68.638,918.002,0.0,0.0,0.0,0.0,87.056,0.293,0.121,0.45,1.497,0.679027224
2022-10-14 07:00:00,3829,6.33,55.0,4.0,192.0,1009.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-14 07:05:00,3830,13.073,68.162,0.889,81.434,989.442,5.078,0.019,305.814,1.062,98.919,0.291,0.181,0.801,1.981,0.898565752
2022-10-14 07:10:00,3831,12.708,65.536,1.05,73.431,1078.968,5.807,0.024,311.691,1.172,91.389,0.336,0.204,0.685,1.894,0.8591032479999999
2022-10-14 07:15:00,3832,12.485,59.625,1.045,74.672,1056.288,4.745,0.018,326.046,0.87,69.611,0.291,0.215,0.792,2.043,0.926688456
2022-10-14 07:20:00,3833,10.744,70.968,0.994,71.819,1081.247,4.427,0.02,314.729,1.242,84.59,0.25,0.212,0.786,1.949,0.884050808
2022-10-14 07:25:00,3834,11.014,68.01,0.992,76.91,1037.76,5.085,0.016,300.543,1.01,81.282,0.333,0.181,0.784,2.24,1.0160460800000002
2022-10-14 07:30:00,3835,12.496,55.199,1.083,61.01,1177.354,4.116,0.019,259.709,1.037,90.23,0.324,0.19,0.767,1.885,0.85502092
2022-10-14 07:35:00,3836,11.606,61.531,0.99,71.701,1159.42,4.586,0.017,227.177,0.969,76.427,0.354,0.214,0.683,1.763,0.799682696
2022-10-14 07:40:00,3837,11.487,75.655,0.993,70.105,1118.332,4.779,0.021,311.001,1.255,69.306,0.311,0.223,0.671,1.845,0.83687724
2022-10-14 07:45:00,3838,11.419,75.09,1.122,79.931,1008.101,5.14,0.019,308.621,1.017,83.211,0.33,0.179,0.793,1.798,0.815558416
2022-10-14 07:50:00,3839,13.383,68.495,0.821,80.836,1144.409,4.059,0.015,290.259,1.271,74.27,0.351,0.216,0.704,1.782,0.808300944
2022-10-14 07:55:00,3840,10.395,57.481,1.058,72.483,1041.413,5.105,0.018,278.372,1.103,80.758,0.356,0.188,0.756,1.617,0.733458264
2022-10-14 08:00:00,3841,10.39,42.0,5.0,233.0,1010.0,3.0,0.012,300.0,1.16,80.4,0.311,0.172,0.657,1.908,0.865453536
2022-10-14 08:05:00,3842,18.434,55.926,2.925,69.741,864.504,3.751,0.013,298.199,1.159,68.224,0.329,0.197,0.681,1.65,0.7484268
2022-10-14 08:10:00,3843,14.596,56.48,2.949,89.809,927.997,4.406,0.015,264.951,1.145,79.692,0.326,0.188,0.733,2.186,0.9915521119999999
2022-10-14 08:15:00,3844,13.367,67.181,2.971,78.988,943.717,3.114,0.014,305.643,1.195,80.479,0.338,0.16,0.786,1.901,0.862278392
2022-10-14 08:20:00,3845,14.918,43.619,2.83,97.681,1022.198,3.948,0.016,315.532,1.088,89.93,0.308,0.18,0.805,1.749,0.793332408
2022-10-14 08:25:00,3846,14.777,56.239,3.065,77.343,937.15,3.814,0.017,302.222,1.084,82.085,0.315,0.186,0.779,1.971,0.8940298320000001
2022-10-14 08:30:00,3847,16.748,51.445,3.04,86.225,1202.935,3.796,0.014,359.128,1.216,82.088,0.4,0.199,0.693,1.865,0.84594908
2022-10-14 08:35:00,3848,12.663,58.184,2.777,77.577,782.221,3.962,0.015,314.221,1.429,91.353,0.299,0.178,0.727,1.616,0.7330046720000001
2022-10-14 08:40:00,3849,15.405,54.229,3.148,88.463,973.987,4.285,0.015,300.015,1.205,89.074,0.344,0.199,0.78,1.41,0.63956472
2022-10-14 08:45:00,3850,14.611,45.28,2.42,76.097,992.919,4.415,0.017,336.97,1.152,86.041,0.317,0.184,0.658,1.787,0.8105689039999999
2022-10-14 08:50:00,3851,14.482,57.005,2.697,81.505,1064.514,3.365,0.017,295.585,1.372,80.744,0.307,0.172,0.683,1.919,0.870443048
2022-10-14 08:55:00,3852,12.44,52.978,2.619,80.398,964.931,4.003,0.015,261.7,0.972,86.881,0.322,0.182,0.762,1.817,0.824176664
2022-10-14 09:00:00,3853,13.72,33.0,8.0,250.0,1009.0,4.0,0.015,300.0,1.16,81.4,0.315,0.186,0.711,1.923,0.8722574160000001
2022-10-14 09:05:00,3854,18.698,44.213,2.908,65.917,920.745,0.0,0.0,0.0,0.0,80.911,0.24,0.124,0.504,1.648,0.7475196159999999
2022-10-14 09:10:00,3855,18.123,42.048,3.58,65.429,1142.506,0.0,0.0,0.0,0.0,79.784,0.27,0.149,0.519,1.674,0.759313008
2022-10-14 09:15:00,3856,19.027,47.328,3.225,67.468,986.793,0.0,0.0,0.0,0.0,67.588,0.312,0.123,0.467,1.426,0.646822192
2022-10-14 09:20:00,3857,14.672,40.922,3.195,71.77,1177.492,0.0,0.0,0.0,0.0,71.808,0.298,0.127,0.438,2.165,0.98202668
2022-10-14 09:25:00,3858,19.71,45.982,2.899,63.768,1157.687,0.0,0.0,0.0,0.0,74.799,0.309,0.132,0.461,1.864,0.8454954880000001
2022-10-14 09:30:00,3859,19.05,43.873,3.289,67.434,1069.811,0.0,0.0,0.0,0.0,79.658,0.338,0.148,0.533,2.031,0.921245352
2022-10-14 09:35:00,3860,18.835,48.432,2.664,83.395,1168.108,0.0,0.0,0.0,0.0,82.115,0.323,0.132,0.414,1.809,0.820547928
2022-10-14 09:40:00,3861,14.757,42.662,2.841,63.756,989.567,0.0,0.0,0.0,0.0,87.849,0.358,0.135,0.496,1.916,0.869082272
2022-10-14 09:45:00,3862,15.027,52.637,3.329,65.896,933.949,0.0,0.0,0.0,0.0,81.491,0.354,0.126,0.566,1.867,0.846856264
2022-10-14 09:50:00,3863,18.695,44.175,2.397,60.258,978.719,0.0,0.0,0.0,0.0,83.659,0.297,0.126,0.488,1.815,0.82326948
2022-10-14 09:55:00,3864,19.986,42.315,2.991,72.679,1003.996,0.0,0.0,0.0,0.0,76.463,0.29,0.132,0.457,1.916,0.869082272
2022-10-14 10:00:00,3865,16.56,28.0,9.0,250.0,1009.0,13.0,0.05,600.0,2.32,90.4,0.35,0.314,1.196,2.08,0.94347136
2022-10-14 10:05:00,3866,18.213,38.818,4.55,54.257,1141.724,0.0,0.0,0.0,0.0,74.296,0.287,0.129,0.541,2.094,0.9498216479999999
2022-10-14 10:10:00,3867,19.979,38.596,3.875,65.066,952.874,0.0,0.0,0.0,0.0,66.48,0.249,0.142,0.454,1.887,0.855928104
2022-10-14 10:15:00,3868,22.864,40.978,3.073,58.325,1009.296,0.0,0.0,0.0,0.0,69.921,0.283,0.122,0.495,1.867,0.846856264
2022-10-14 10:20:00,3869,21.261,34.016,4.02,57.361,996.757,0.0,0.0,0.0,0.0,64.251,0.35,0.136,0.415,2.062,0.9353067039999999
2022-10-14 10:25:00,3870,17.552,40.697,4.125,63.252,1049.648,0.0,0.0,0.0,0.0,90.044,0.352,0.127,0.528,1.793,0.8132904559999999
2022-10-14 10:30:00,3871,18.944,37.491,4.957,55.581,844.673,0.0,0.0,0.0,0.0,87.083,0.267,0.145,0.484,2.037,0.9239669039999999
2022-10-14 10:35:00,3872,17.625,41.431,3.324,58.344,991.984,0.0,0.0,0.0,0.0,75.744,0.248,0.136,0.485,1.867,0.846856264
2022-10-14 10:40:00,3873,20.785,42.961,4.838,57.032,1188.368,0.0,0.0,0.0,0.0,78.216,0.284,0.104,0.385,1.826,0.828258992
2022-10-14 10:45:00,3874,17.332,40.067,3.933,68.357,998.059,0.0,0.0,0.0,0.0,66.516,0.279,0.13,0.42,1.936,0.8781541119999999
2022-10-14 10:50:00,3875,16.405,32.731,4.374,55.301,1116.711,0.0,0.0,0.0,0.0,76.24,0.324,0.134,0.501,1.349,0.611895608
2022-10-14 10:55:00,3876,19.048,46.165,4.074,64.246,1017.374,0.0,0.0,0.0,0.0,83.164,0.342,0.134,0.476,1.618,0.7339118560000001
2022-10-14 11:00:00,3877,18.83,25.0,10.0,254.0,1008.0,14.0,0.054,600.0,2.32,91.4,0.353,0.328,1.25,2.088,0.947100096
2022-10-14 11:05:00,3878,18.371,29.754,5.489,81.91,1082.515,0.0,0.0,0.0,0.0,69.84,0.357,0.145,0.439,1.781,0.8078473519999999
2022-10-14 11:10:00,3879,23.439,36.518,4.889,71.215,1114.777,0.0,0.0,0.0,0.0,74.177,0.268,0.101,0.458,2.043,0.926688456
2022-10-14 11:15:00,3880,20.877,32.704,4.416,73.961,975.82,0.0,0.0,0.0,0.0,83.101,0.356,0.122,0.486,1.415,0.64183268
2022-10-14 11:20:00,3881,21.271,35.752,4.334,85.359,1130.986,0.0,0.0,0.0,0.0,84.499,0.298,0.113,0.532,1.755,0.79605396
2022-10-14 11:25:00,3882,17.859,38.881,4.634,80.741,975.777,0.0,0.0,0.0,0.0,74.158,0.355,0.127,0.532,1.667,0.756137864
2022-10-14 11:30:00,3883,21.511,39.592,4.944,84.351,975.841,0.0,0.0,0.0,0.0,72.017,0.238,0.109,0.506,1.509,0.684470328
2022-10-14 11:35:00,3884,23.175,37.773,4.703,76.405,978.45,0.0,0.0,0.0,0.0,90.769,0.263,0.134,0.603,1.835,0.8323413199999999
2022-10-14 11:40:00,3885,21.818,35.947,5.074,75.487,958.194,0.0,0.0,0.0,0.0,74.169,0.267,0.146,0.362,2.026,0.918977392
2022-10-14 11:45:00,3886,22.397,34.018,4.682,81.363,1130.066,0.0,0.0,0.0,0.0,73.314,0.294,0.116,0.642,1.868,0.8473098560000001
2022-10-14 11:50:00,3887,17.216,37.278,5.542,81.542,1126.563,0.0,0.0,0.0,0.0,72.505,0.279,0.11,0.492,1.852,0.840052384
2022-10-14 11:55:00,3888,18.71,40.656,5.777,69.94,1031.553,0.0,0.0,0.0,0.0,77.994,0.305,0.134,0.552,1.635,0.74162292
2022-10-14 12:00:00,3889,19.83,25.0,11.0,247.0,1007.0,4.0,0.015,300.0,1.16,81.4,0.315,0.186,0.711,1.923,0.8722574160000001
2022-10-14 12:05:00,3890,25.562,34.998,3.59,58.899,1047.991,0.0,0.0,0.0,0.0,90.602,0.292,0.133,0.426,1.916,0.869082272
2022-10-14 12:10:00,3891,23.129,37.863,4.685,76.201,1081.157,0.0,0.0,0.0,0.0,77.745,0.255,0.131,0.503,1.371,0.621874632
2022-10-14 12:15:00,3892,22.589,30.208,3.092,69.984,1130.423,0.0,0.0,0.0,0.0,91.773,0.307,0.123,0.48,1.487,0.674491304
2022-10-14 12:20:00,3893,23.746,35.224,4.108,56.22,915.559,0.0,0.0,0.0,0.0,68.69,0.275,0.128,0.466,2.12,0.9616150400000001
2022-10-14 12:25:00,3894,25.084,27.984,3.874,62.438,972.842,0.0,0.0,0.0,0.0,71.455,0.306,0.116,0.543,1.75,0.793786
2022-10-14 12:30:00,3895,22.397,30.635,4.873,64.505,1052.031,0.0,0.0,0.0,0.0,78.101,0.377,0.141,0.49,1.965,0.8913082800000001
2022-10-14 12:35:00,3896,20.652,33.518,3.484,63.106,1112.587,0.0,0.0,0.0,0.0,86.063,0.278,0.141,0.535,1.658,0.752055536
2022-10-14 12:40:00,3897,25.847,32.57,3.838,57.684,970.295,0.0,0.0,0.0,0.0,80.238,0.258,0.134,0.591,1.669,0.757045048
2022-10-14 12:45:00,3898,20.474,30.686,3.535,58.183,870.487,0.0,0.0,0.0,0.0,72.234,0.271,0.157,0.398,1.838,0.833702096
2022-10-14 12:50:00,3899,24.416,32.397,4.788,66.739,1000.149,0.0,0.0,0.0,0.0,80.748,0.304,0.151,0.55,1.75,0.793786
2022-10-14 12:55:00,3900,23.615,37.323,4.146,58.948,984.211,0.0,0.0,0.0,0.0,72.436,0.265,0.126,0.51,1.335,0.6055453199999999
2022-10-14 13:00:00,3901,21.06,23.0,10.0,240.0,1006.0,10.0,0.039,300.0,1.16,87.4,0.338,0.271,1.034,1.978,0.8972049759999999
2022-10-14 13:05:00,3902,23.844,30.555,4.32,62.762,1210.941,0.0,0.0,0.0,0.0,74.521,0.287,0.128,0.449,1.647,0.747066024
2022-10-14 13:10:00,3903,20.778,26.558,4.055,63.679,974.59,0.0,0.0,0.0,0.0,82.098,0.264,0.14,0.553,1.758,0.797414736
2022-10-14 13:15:00,3904,22.214,29.505,3.736,68.865,982.379,0.0,0.0,0.0,0.0,78.074,0.336,0.149,0.426,1.736,0.787435712
2022-10-14 13:20:00,3905,23.425,31.557,3.895,61.334,898.76,0.0,0.0,0.0,0.0,68.869,0.322,0.111,0.492,1.58,0.71667536
2022-10-14 13:25:00,3906,25.616,34.047,4.214,57.976,1315.688,0.0,0.0,0.0,0.0,75.346,0.27,0.119,0.489,1.947,0.883143624
2022-10-14 13:30:00,3907,23.02,31.572,3.885,69.84,1129.5,0.0,0.0,0.0,0.0,66.852,0.301,0.136,0.528,1.818,0.8246302560000001
2022-10-14 13:35:00,3908,23.905,32.206,4.989,67.01,1142.162,0.0,0.0,0.0,0.0,79.646,0.26,0.128,0.492,1.801,0.816919192
2022-10-14 13:40:00,3909,24.574,31.517,3.75,57.46,1118.474,0.0,0.0,0.0,0.0,75.077,0.303,0.127,0.423,2.009,0.911266328
2022-10-14 13:45:00,3910,21.285,30.14,4.431,67.876,971.253,0.0,0.0,0.0,0.0,86.745,0.279,0.131,0.489,1.765,0.80058988
2022-10-14 13:50:00,3911,26.241,30.281,4.148,71.642,1083.91,0.0,0.0,0.0,0.0,85.175,0.303,0.107,0.497,1.672,0.758405824
2022-10-14 13:55:00,3912,26.188,37.097,4.738,69.865,931.472,0.0,0.0,0.0,0.0,85.34,0.245,0.111,0.496,1.856,0.841866752
2022-10-14 14:00:00,3913,21.22,23.0,7.0,234.0,1005.0,11.0,0.043,600.0,2.32,88.4,0.342,0.285,1.088,2.063,0.9357602960000001
2022-10-14 14:05:00,3914,20.287,30.494,4.715,80.364,976.041,0.0,0.0,0.0,0.0,75.939,0.303,0.129,0.478,2.04,0.92532768
2022-10-14 14:10:00,3915,22.424,37.372,5.312,74.649,902.496,0.0,0.0,0.0,0.0,71.506,0.25,0.146,0.415,1.711,0.776095912
2022-10-14 14:15:00,3916,23.173,33.347,4.113,83.045,1053.844,0.0,0.0,0.0,0.0,69.993,0.294,0.119,0.439,1.802,0.817372784
2022-10-14 14:20:00,3917,25.598,29.012,4.607,83.239,1158.768,0.0,0.0,0.0,0.0,89.316,0.291,0.137,0.555,1.945,0.88223644
2022-10-14 14:25:00,3918,25.63,31.018,5.017,81.143,1248.795,0.0,0.0,0.0,0.0,75.529,0.318,0.133,0.512,1.684,0.7638489279999999
2022-10-14 14:30:00,3919,24.767,27.084,5.673,71.045,1163.515,0.0,0.0,0.0,0.0,76.191,0.396,0.124,0.5,1.818,0.8246302560000001
2022-10-14 14:35:00,3920,18.89,32.808,5.794,74.452,992.745,0.0,0.0,0.0,0.0,83.363,0.237,0.12,0.598,1.728,0.7838069759999999
