timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
6/14/2020 1:56,Clear,2020-06-14 05:56:00<br />,14.4,,-,100,,1018.6,14.4,1:56 AM,,12.9,East,7.4,80,6/14/2020 1:56
6/14/2020 2:56,Clear,2020-06-14 06:56:00<br />,12.7,,-,96,,1018.6,13.3,2:56 AM,,8,ESE,5.6,110,6/14/2020 2:56
6/14/2020 3:56,Clear,2020-06-14 07:56:00<br />,13.3,,-,97,,1018.6,13.8,3:56 AM,,9.7,East,7.4,80,6/14/2020 3:56
6/14/2020 4:56,Mostly Cloudy,2020-06-14 08:56:00<br />,13.3,,-,97,,1019,13.8,4:56 AM,,12.9,East,5.6,100,6/14/2020 4:56
6/14/2020 5:56,Mostly Cloudy,2020-06-14 09:56:00<br />,13.8,,-,100,,1019.2,13.8,5:56 AM,,14.5,East,9.3,80,6/14/2020 5:56
6/14/2020 6:26,Overcast,2020-06-14 10:26:00<br />,14,,-,100,,1019.5,14,6:26 AM,,16.1,East,7.4,80,6/14/2020 6:26
6/14/2020 6:56,Overcast,2020-06-14 10:56:00<br />,13.8,,-,96,,1019.3,14.4,6:56 AM,,16.1,East,9.3,80,6/14/2020 6:56
6/14/2020 7:56,Mostly Cloudy,2020-06-14 11:56:00<br />,14.4,,-,87,,1019.7,16.6,7:56 AM,,16.1,East,5.6,100,6/14/2020 7:56
6/14/2020 8:56,Scattered Clouds,2020-06-14 12:56:00<br />,15,,-,81,,1019.7,18.3,8:56 AM,,16.1,Calm,Calm,0,6/14/2020 8:56
6/14/2020 9:56,Partly Cloudy,2020-06-14 13:56:00<br />,15,,-,62,,1019,22.7,9:56 AM,,16.1,SSE,14.8,150,6/14/2020 9:56
6/14/2020 10:56,Partly Cloudy,2020-06-14 14:56:00<br />,15.5,,-,61,,1018.9,23.3,10:56 AM,,16.1,South,9.3,170,6/14/2020 10:56
6/14/2020 11:56,Clear,2020-06-14 15:56:00<br />,16.1,,-,62,,1018.5,23.8,11:56 AM,,16.1,SE,11.1,140,6/14/2020 11:56
6/14/2020 12:56,Clear,2020-06-14 16:56:00<br />,16.6,,-,58,,1017.9,25.5,12:56 PM,,16.1,SSE,11.1,150,6/14/2020 12:56
6/14/2020 13:56,Partly Cloudy,2020-06-14 17:56:00<br />,17.2,,-,58,,1017.3,26.1,1:56 PM,,16.1,SE,16.7,140,6/14/2020 13:56
6/14/2020 14:56,Mostly Cloudy,2020-06-14 18:56:00<br />,18.3,,-,58,,1016.6,27.2,2:56 PM,,16.1,Variable,11.1,0,6/14/2020 14:56
6/14/2020 15:56,Mostly Cloudy,2020-06-14 19:56:00<br />,19.4,,-,69,,1016.2,25.5,3:56 PM,,16.1,SE,7.4,130,6/14/2020 15:56
6/14/2020 16:56,Thunderstorms and Rain,2020-06-14 20:56:00<br />,21.1,Rain-Thunderstorm,-,93,0.08,1016.4,22.2,4:56 PM,,6.4,SE,5.6,140,6/14/2020 16:56
6/14/2020 17:34,Light Thunderstorms and Rain,2020-06-14 21:34:00<br />,21,Rain-Thunderstorm,-,94,0.09,1016.5,22,5:34 PM,,4.8,Calm,Calm,0,6/14/2020 17:34
6/14/2020 17:56,Light Thunderstorms and Rain,2020-06-14 21:56:00<br />,21.1,Rain-Thunderstorm,-,97,0.16,1016.3,21.6,5:56 PM,,4.8,SW,7.4,230,6/14/2020 17:56
6/14/2020 18:10,Rain,2020-06-14 22:10:00<br />,21,Rain,-,94,0.07,1016.5,22,6:10 PM,,3.2,SW,11.1,220,6/14/2020 18:10
6/14/2020 18:32,Rain,2020-06-14 22:32:00<br />,20,Rain,-,94,0.18,1016.1,21,6:32 PM,,6.4,SSE,13,160,6/14/2020 18:32
6/14/2020 18:46,Rain,2020-06-14 22:46:00<br />,19,Rain,-,88,0.2,1016.1,21,6:46 PM,,8,South,9.3,180,6/14/2020 18:46
6/14/2020 18:56,Light Rain,2020-06-14 22:56:00<br />,19.4,Rain,-,93,0.22,1015.8,20.5,6:56 PM,,8,South,7.4,170,6/14/2020 18:56
6/14/2020 19:56,Overcast,2020-06-14 23:56:00<br />,18.8,,-,93,0.02,1015.7,20,7:56 PM,,16.1,South,7.4,170,6/14/2020 19:56
6/14/2020 20:56,Overcast,2020-06-15 00:56:00<br />,18.8,,-,96,,1015,19.4,8:56 PM,,16.1,SE,5.6,130,6/14/2020 20:56
6/14/2020 21:56,Light Rain Showers,2020-06-15 01:56:00<br />,19.4,Rain,-,96,0.05,1014.8,20,9:56 PM,,16.1,SE,9.3,130,6/14/2020 21:56
6/14/2020 22:56,Overcast,2020-06-15 02:56:00<br />,20,,-,97,0,1014.2,20.5,10:56 PM,,16.1,SE,5.6,140,6/14/2020 22:56
6/14/2020 23:56,Light Rain,2020-06-15 03:56:00<br />,20,Rain,-,97,0,1014.2,20.5,11:56 PM,,16.1,South,13,180,6/14/2020 23:56
6/15/2020 0:56,Mostly Cloudy,2020-06-15 04:56:00<br />,20.5,,-,100,0,1013.6,20.5,12:56 AM,,12.9,South,7.4,170,6/15/2020 0:56
6/15/2020 1:56,Overcast,2020-06-15 05:56:00<br />,20.5,,-,93,,1013.2,21.6,1:56 AM,,16.1,South,5.6,190,6/15/2020 1:56
6/15/2020 2:22,Light Rain,2020-06-15 06:22:00<br />,21,Rain,-,94,0.02,1013.4,22,2:22 AM,,9.7,South,7.4,190,6/15/2020 2:22
6/15/2020 2:35,Light Rain,2020-06-15 06:35:00<br />,21,Rain,-,94,0.08,1013.4,22,2:35 AM,,9.7,SSW,9.3,200,6/15/2020 2:35
6/15/2020 2:56,Light Rain,2020-06-15 06:56:00<br />,20.5,Rain,-,96,0.1,1012.8,21.1,2:56 AM,,14.5,West,14.8,270,6/15/2020 2:56
6/15/2020 3:30,Overcast,2020-06-15 07:30:00<br />,21,,-,100,0,1013.8,21,3:30 AM,,16.1,Calm,Calm,0,6/15/2020 3:30
6/15/2020 3:56,Overcast,2020-06-15 07:56:00<br />,20.5,,-,96,0,1013,21.1,3:56 AM,,16.1,WSW,5.6,240,6/15/2020 3:56
6/15/2020 4:56,Overcast,2020-06-15 08:56:00<br />,20.5,,-,96,,1013.4,21.1,4:56 AM,,16.1,West,7.4,260,6/15/2020 4:56
6/15/2020 5:56,Overcast,2020-06-15 09:56:00<br />,20.5,,-,96,,1013.7,21.1,5:56 AM,,16.1,Calm,Calm,0,6/15/2020 5:56
6/15/2020 6:28,Mostly Cloudy,2020-06-15 10:28:00<br />,21,,-,100,,1014.1,21,6:28 AM,,16.1,Calm,Calm,0,6/15/2020 6:28
6/15/2020 6:56,Overcast,2020-06-15 10:56:00<br />,20.5,,-,93,,1014,21.6,6:56 AM,,16.1,WSW,5.6,250,6/15/2020 6:56
6/15/2020 7:56,Mostly Cloudy,2020-06-15 11:56:00<br />,20.5,,-,87,,1014,22.7,7:56 AM,,16.1,NW,9.3,310,6/15/2020 7:56
6/15/2020 8:56,Light Rain,2020-06-15 12:56:00<br />,20.5,Rain,-,90,0,1014.2,22.2,8:56 AM,,16.1,NNW,5.6,340,6/15/2020 8:56
6/15/2020 9:56,Mostly Cloudy,2020-06-15 13:56:00<br />,20.5,,-,87,0,1014.1,22.7,9:56 AM,,16.1,NNW,5.6,340,6/15/2020 9:56
6/15/2020 10:16,Mostly Cloudy,2020-06-15 14:16:00<br />,21,,-,83,,1014.4,24,10:16 AM,,16.1,NNW,13,330,6/15/2020 10:16
6/15/2020 10:56,Mostly Cloudy,2020-06-15 14:56:00<br />,21.1,,-,82,,1014.1,24.4,10:56 AM,,16.1,NW,13,310,6/15/2020 10:56
6/15/2020 11:14,Mostly Cloudy,2020-06-15 15:14:00<br />,21,,-,83,,1014.8,24,11:14 AM,,16.1,NW,13,310,6/15/2020 11:14
6/15/2020 11:56,Mostly Cloudy,2020-06-15 15:56:00<br />,21.1,,-,76,,1014.2,25.5,11:56 AM,,16.1,NW,13,310,6/15/2020 11:56
6/15/2020 12:56,Mostly Cloudy,2020-06-15 16:56:00<br />,20,,-,74,,1014.2,25,12:56 PM,,16.1,NNW,14.8,340,6/15/2020 12:56
6/15/2020 13:56,Mostly Cloudy,2020-06-15 17:56:00<br />,21.1,,-,74,,1014,26.1,1:56 PM,,16.1,NW,14.8,320,6/15/2020 13:56
6/15/2020 14:56,Mostly Cloudy,2020-06-15 18:56:00<br />,21.1,,-,72,,1013.8,26.6,2:56 PM,,16.1,NNW,18.5,340,6/15/2020 14:56
6/15/2020 15:56,Mostly Cloudy,2020-06-15 19:56:00<br />,21.6,,-,74,,1013.6,26.6,3:56 PM,,16.1,NW,14.8,310,6/15/2020 15:56
6/15/2020 16:56,Mostly Cloudy,2020-06-15 20:56:00<br />,21.6,,-,74,,1013.5,26.6,4:56 PM,,16.1,NW,11.1,310,6/15/2020 16:56
6/15/2020 17:56,Mostly Cloudy,2020-06-15 21:56:00<br />,21.1,,-,74,,1013.3,26.1,5:56 PM,,16.1,NNW,11.1,340,6/15/2020 17:56
6/15/2020 18:56,Scattered Clouds,2020-06-15 22:56:00<br />,20.5,,-,74,,1013.1,25.5,6:56 PM,,16.1,NNW,9.3,340,6/15/2020 18:56
6/15/2020 19:56,Scattered Clouds,2020-06-15 23:56:00<br />,20.5,,-,76,,1013.1,25,7:56 PM,,16.1,Calm,Calm,0,6/15/2020 19:56
6/15/2020 20:56,Partly Cloudy,2020-06-16 00:56:00<br />,20.5,,-,96,,1013.4,21.1,8:56 PM,,16.1,Calm,Calm,0,6/15/2020 20:56
6/15/2020 21:56,Clear,2020-06-16 01:56:00<br />,19.4,,-,96,,1013.6,20,9:56 PM,,11.3,Calm,Calm,0,6/15/2020 21:56
6/15/2020 22:56,Clear,2020-06-16 02:56:00<br />,19.4,,-,100,,1014,19.4,10:56 PM,,8,Calm,Calm,0,6/15/2020 22:56
6/15/2020 23:56,Clear,2020-06-16 03:56:00<br />,19.4,,-,100,,1013.7,19.4,11:56 PM,,11.3,East,5.6,80,6/15/2020 23:56
6/16/2020 0:56,Overcast,2020-06-16 04:56:00<br />,20,,-,100,,1013.5,20,12:56 AM,,12.9,East,7.4,100,6/16/2020 0:56
6/16/2020 1:24,Heavy Rain,2020-06-16 05:24:00<br />,20,Rain,-,100,0.11,1014.1,20,1:24 AM,,2.8,Calm,Calm,0,6/16/2020 1:24
6/16/2020 1:35,Heavy Rain,2020-06-16 05:35:00<br />,20,Rain,-,94,0.2,1013.8,21,1:35 AM,,4.8,East,5.6,90,6/16/2020 1:35
6/16/2020 1:47,Light Rain,2020-06-16 05:47:00<br />,20,Rain,-,94,0.21,1013.8,21,1:47 AM,,9.7,Calm,Calm,0,6/16/2020 1:47
6/16/2020 1:56,Light Rain,2020-06-16 05:56:00<br />,20.5,Rain,-,100,0.21,1013.1,20.5,1:56 AM,,11.3,Calm,Calm,0,6/16/2020 1:56
6/16/2020 2:12,Partly Cloudy,2020-06-16 06:12:00<br />,20,,-,100,0,1013.4,20,2:12 AM,,8,Calm,Calm,0,6/16/2020 2:12
6/16/2020 2:56,Clear,2020-06-16 06:56:00<br />,19.4,,-,96,0,1012.7,20,2:56 AM,,9.7,Calm,Calm,0,6/16/2020 2:56
6/16/2020 3:56,Mostly Cloudy,2020-06-16 07:56:00<br />,20,,-,100,,1012.1,20,3:56 AM,,12.9,Calm,Calm,0,6/16/2020 3:56
6/16/2020 4:56,Overcast,2020-06-16 08:56:00<br />,20.5,,-,100,,1011.9,20.5,4:56 AM,,12.9,Calm,Calm,0,6/16/2020 4:56
6/16/2020 5:09,Overcast,2020-06-16 09:09:00<br />,21,,-,100,,1012.4,21,5:09 AM,,14.5,SSW,7.4,210,6/16/2020 5:09
6/16/2020 5:31,Light Rain,2020-06-16 09:31:00<br />,21,Rain,-,100,0,1012.4,21,5:31 AM,,12.9,SW,9.3,220,6/16/2020 5:31
6/16/2020 5:56,Overcast,2020-06-16 09:56:00<br />,21.1,,-,97,0,1011.6,21.6,5:56 AM,,16.1,SW,7.4,230,6/16/2020 5:56
6/16/2020 6:26,Mostly Cloudy,2020-06-16 10:26:00<br />,21,,-,94,,1012.1,22,6:26 AM,,14.5,SSW,7.4,210,6/16/2020 6:26
6/16/2020 6:56,Overcast,2020-06-16 10:56:00<br />,21.1,,-,93,,1011.6,22.2,6:56 AM,,16.1,SW,9.3,220,6/16/2020 6:56
6/16/2020 7:56,Mostly Cloudy,2020-06-16 11:56:00<br />,21.1,,-,91,0,1011.3,22.7,7:56 AM,,16.1,SW,7.4,220,6/16/2020 7:56
6/16/2020 8:56,Light Rain Showers,2020-06-16 12:56:00<br />,21.6,Rain,-,87,0,1011.1,23.8,8:56 AM,,12.9,SW,13,220,6/16/2020 8:56
6/16/2020 9:31,Light Rain,2020-06-16 13:31:00<br />,21,Rain,-,88,0,1011.7,23,9:31 AM,,16.1,SSW,9.3,210,6/16/2020 9:31
6/16/2020 9:56,Light Rain Showers,2020-06-16 13:56:00<br />,21.1,Rain,-,85,0,1010.9,23.8,9:56 AM,,16.1,SW,13,220,6/16/2020 9:56
6/16/2020 10:56,Overcast,2020-06-16 14:56:00<br />,21.1,,-,82,0,1010.7,24.4,10:56 AM,,16.1,SW,14.8,230,6/16/2020 10:56
6/16/2020 11:36,Rain,2020-06-16 15:36:00<br />,21,Rain,51.9,83,0.1,1011.7,24,11:36 AM,,4.8,NNW,29.6,340,6/16/2020 11:36
6/16/2020 11:39,Light Rain,2020-06-16 15:39:00<br />,21,Rain,46.3,88,0.12,1011.7,23,11:39 AM,,3.2,NNW,24.1,330,6/16/2020 11:39
6/16/2020 11:46,Light Rain,2020-06-16 15:46:00<br />,19,Fog-Rain,-,88,0.12,1012.1,21,11:46 AM,,0.4,NW,24.1,310,6/16/2020 11:46
6/16/2020 11:56,Light Rain,2020-06-16 15:56:00<br />,18.3,Fog-Rain,-,97,0.16,1011.8,18.8,11:56 AM,,0.2,NW,20.4,310,6/16/2020 11:56
6/16/2020 12:06,Light Rain,2020-06-16 16:06:00<br />,18,Rain,-,94,0,1012.4,19,12:06 PM,,1.2,NW,16.7,320,6/16/2020 12:06
6/16/2020 12:11,Light Rain,2020-06-16 16:11:00<br />,18,Rain,-,94,0,1012.4,19,12:11 PM,,1.6,NW,18.5,320,6/16/2020 12:11
6/16/2020 12:56,Overcast,2020-06-16 16:56:00<br />,18.3,,-,97,0,1012.8,18.8,12:56 PM,,9.7,NW,18.5,310,6/16/2020 12:56
6/16/2020 13:23,Overcast,2020-06-16 17:23:00<br />,18,,-,88,,1013.4,20,1:23 PM,,16.1,NW,16.7,320,6/16/2020 13:23
6/16/2020 13:56,Overcast,2020-06-16 17:56:00<br />,18.3,,-,84,,1013.1,21.1,1:56 PM,,16.1,WNW,16.7,300,6/16/2020 13:56
6/16/2020 14:24,Mostly Cloudy,2020-06-16 18:24:00<br />,19,,-,83,,1013.4,22,2:24 PM,,16.1,NW,14.8,310,6/16/2020 14:24
6/16/2020 14:56,Mostly Cloudy,2020-06-16 18:56:00<br />,18.3,,31.5,76,,1013.3,22.7,2:56 PM,,16.1,NW,22.2,320,6/16/2020 14:56
6/16/2020 15:56,Mostly Cloudy,2020-06-16 19:56:00<br />,17.2,,-,64,,1013.4,24.4,3:56 PM,,16.1,NW,25.9,320,6/16/2020 15:56
6/16/2020 16:56,Mostly Cloudy,2020-06-16 20:56:00<br />,16.6,,27.8,66,,1013.6,23.3,4:56 PM,,16.1,NNW,16.7,340,6/16/2020 16:56
6/16/2020 17:56,Mostly Cloudy,2020-06-16 21:56:00<br />,17.7,,-,69,,1014.1,23.8,5:56 PM,,16.1,North,24.1,350,6/16/2020 17:56
6/16/2020 18:56,Scattered Clouds,2020-06-16 22:56:00<br />,17.2,,-,71,,1014.7,22.7,6:56 PM,,16.1,NW,13,320,6/16/2020 18:56
6/16/2020 19:56,Clear,2020-06-16 23:56:00<br />,16.6,,-,68,,1015.3,22.7,7:56 PM,,16.1,NNW,11.1,330,6/16/2020 19:56
6/16/2020 20:56,Clear,2020-06-17 00:56:00<br />,13.3,,-,68,,1016.1,19.4,8:56 PM,,16.1,North,7.4,360,6/16/2020 20:56
6/16/2020 21:56,Clear,2020-06-17 01:56:00<br />,12.7,,-,72,,1017.7,17.7,9:56 PM,,16.1,NNW,5.6,340,6/16/2020 21:56
6/16/2020 22:56,Clear,2020-06-17 02:56:00<br />,11.6,,-,75,,1018.5,16.1,10:56 PM,,16.1,NNW,5.6,330,6/16/2020 22:56
6/16/2020 23:56,Mostly Cloudy,2020-06-17 03:56:00<br />,11.6,,-,72,,1019.2,16.6,11:56 PM,,16.1,NNW,9.3,330,6/16/2020 23:56
6/17/2020 6:56,Partly Cloudy,2020-06-17 10:56:00<br />,14.4,,-,96,,1021.3,15,6:56 AM,,16.1,Calm,Calm,0,6/17/2020 6:56
6/17/2020 7:56,Clear,2020-06-17 11:56:00<br />,12.2,,-,75,,1021.9,16.6,7:56 AM,,16.1,Calm,Calm,0,6/17/2020 7:56
6/17/2020 8:56,Clear,2020-06-17 12:56:00<br />,12.2,,-,72,,1022.4,17.2,8:56 AM,,16.1,Calm,Calm,0,6/17/2020 8:56
6/17/2020 9:56,Partly Cloudy,2020-06-17 13:56:00<br />,12.2,,-,68,,1022.2,18.3,9:56 AM,,16.1,Calm,Calm,0,6/17/2020 9:56
6/17/2020 10:56,Partly Cloudy,2020-06-17 14:56:00<br />,13.8,,-,63,,1022.2,21.1,10:56 AM,,16.1,Calm,Calm,0,6/17/2020 10:56
6/17/2020 11:56,Partly Cloudy,2020-06-17 15:56:00<br />,13.8,,-,63,,1022.3,21.1,11:56 AM,,16.1,NW,7.4,310,6/17/2020 11:56
6/17/2020 12:56,Scattered Clouds,2020-06-17 16:56:00<br />,12.2,,-,55,,1021.8,21.6,12:56 PM,,16.1,Calm,Calm,0,6/17/2020 12:56
6/17/2020 13:56,Scattered Clouds,2020-06-17 17:56:00<br />,11.1,,-,49,,1021.4,22.2,1:56 PM,,16.1,NNW,5.6,340,6/17/2020 13:56
6/17/2020 14:56,Scattered Clouds,2020-06-17 18:56:00<br />,11.1,,-,49,,1021,22.2,2:56 PM,,16.1,Calm,Calm,0,6/17/2020 14:56
6/17/2020 15:56,Scattered Clouds,2020-06-17 19:56:00<br />,11.6,,-,49,,1020.4,22.7,3:56 PM,,16.1,NE,7.4,40,6/17/2020 15:56
6/17/2020 16:56,Scattered Clouds,2020-06-17 20:56:00<br />,11.6,,-,49,,1019.9,22.7,4:56 PM,,16.1,Calm,Calm,0,6/17/2020 16:56
6/17/2020 17:56,Clear,2020-06-17 21:56:00<br />,13.3,,-,55,,1019,22.7,5:56 PM,,16.1,SE,7.4,130,6/17/2020 17:56
6/17/2020 18:56,Partly Cloudy,2020-06-17 22:56:00<br />,14.4,,-,61,,1018.6,22.2,6:56 PM,,16.1,East,5.6,80,6/17/2020 18:56
6/17/2020 19:56,Clear,2020-06-17 23:56:00<br />,16.1,,-,81,,1018.4,19.4,7:56 PM,,16.1,SE,5.6,130,6/17/2020 19:56
6/17/2020 20:56,Clear,2020-06-18 00:56:00<br />,15.5,,-,93,,1018.7,16.6,8:56 PM,,16.1,East,5.6,80,6/17/2020 20:56
6/17/2020 21:56,Clear,2020-06-18 01:56:00<br />,14.4,,-,93,,1018.7,15.5,9:56 PM,,16.1,ESE,5.6,120,6/17/2020 21:56
6/17/2020 22:56,Clear,2020-06-18 02:56:00<br />,15,,-,97,,1018.6,15.5,10:56 PM,,16.1,East,5.6,90,6/17/2020 22:56
6/17/2020 23:56,Clear,2020-06-18 03:56:00<br />,14.4,,-,96,,1018.2,15,11:56 PM,,16.1,Calm,Calm,0,6/17/2020 23:56
6/18/2020 0:56,Clear,2020-06-18 04:56:00<br />,13.8,,-,90,,1017.7,15.5,12:56 AM,,16.1,East,5.6,90,6/18/2020 0:56
6/18/2020 1:56,Clear,2020-06-18 05:56:00<br />,13.8,,-,96,,1017.2,14.4,1:56 AM,,16.1,Calm,Calm,0,6/18/2020 1:56
6/18/2020 2:56,Clear,2020-06-18 06:56:00<br />,13.8,,-,96,,1017.1,14.4,2:56 AM,,16.1,Calm,Calm,0,6/18/2020 2:56
6/18/2020 3:56,Scattered Clouds,2020-06-18 07:56:00<br />,14.4,,-,87,,1016.8,16.6,3:56 AM,,16.1,Calm,Calm,0,6/18/2020 3:56
6/18/2020 4:56,Partly Cloudy,2020-06-18 08:56:00<br />,15.5,,-,90,,1016.6,17.2,4:56 AM,,16.1,South,13,170,6/18/2020 4:56
6/18/2020 5:56,Clear,2020-06-18 09:56:00<br />,15.5,,-,87,,1016.3,17.7,5:56 AM,,16.1,South,11.1,180,6/18/2020 5:56
6/18/2020 6:16,Partly Cloudy,2020-06-18 10:16:00<br />,16,,-,88,,1016.8,18,6:16 AM,,16.1,South,13,190,6/18/2020 6:16
6/18/2020 6:56,Mostly Cloudy,2020-06-18 10:56:00<br />,15.5,,-,84,,1016.8,18.3,6:56 AM,,16.1,South,14.8,170,6/18/2020 6:56
6/18/2020 7:56,Overcast,2020-06-18 11:56:00<br />,15.5,,-,81,,1016.7,18.8,7:56 AM,,16.1,South,14.8,180,6/18/2020 7:56
6/18/2020 8:56,Overcast,2020-06-18 12:56:00<br />,16.1,,-,81,,1016.9,19.4,8:56 AM,,16.1,South,13,180,6/18/2020 8:56
6/18/2020 9:56,Overcast,2020-06-18 13:56:00<br />,16.1,,-,81,,1016.6,19.4,9:56 AM,,16.1,South,13,170,6/18/2020 9:56
6/18/2020 10:56,Overcast,2020-06-18 14:56:00<br />,16.6,,-,84,,1016.7,19.4,10:56 AM,,16.1,SSE,9.3,160,6/18/2020 10:56
6/18/2020 11:56,Overcast,2020-06-18 15:56:00<br />,17.2,,-,81,,1016.2,20.5,11:56 AM,,16.1,South,9.3,190,6/18/2020 11:56
6/18/2020 12:56,Overcast,2020-06-18 16:56:00<br />,17.7,,-,84,,1015.9,20.5,12:56 PM,,16.1,SSW,11.1,200,6/18/2020 12:56
6/18/2020 13:56,Mostly Cloudy,2020-06-18 17:56:00<br />,18.3,,-,73,,1014.8,23.3,1:56 PM,,16.1,SSW,14.8,200,6/18/2020 13:56
6/18/2020 14:56,Scattered Clouds,2020-06-18 18:56:00<br />,18.3,,-,69,,1014.1,24.4,2:56 PM,,16.1,South,14.8,190,6/18/2020 14:56
6/18/2020 15:56,Overcast,2020-06-18 19:56:00<br />,18.8,,-,79,,1013.5,22.7,3:56 PM,,16.1,SSE,14.8,160,6/18/2020 15:56
6/18/2020 16:56,Mostly Cloudy,2020-06-18 20:56:00<br />,18.8,,-,79,,1012.8,22.7,4:56 PM,,16.1,South,14.8,180,6/18/2020 16:56
6/18/2020 17:56,Mostly Cloudy,2020-06-18 21:56:00<br />,19.4,,-,82,,1012.2,22.7,5:56 PM,,16.1,SSE,13,160,6/18/2020 17:56
6/18/2020 18:56,Partly Cloudy,2020-06-18 22:56:00<br />,19.4,,-,79,,1011.8,23.3,6:56 PM,,16.1,South,13,170,6/18/2020 18:56
6/18/2020 19:56,Mostly Cloudy,2020-06-18 23:56:00<br />,19.4,,-,84,,1011.6,22.2,7:56 PM,,16.1,South,14.8,170,6/18/2020 19:56
6/18/2020 20:56,Mostly Cloudy,2020-06-19 00:56:00<br />,19.4,,-,87,,1012.1,21.6,8:56 PM,,16.1,South,7.4,170,6/18/2020 20:56
6/18/2020 21:56,Mostly Cloudy,2020-06-19 01:56:00<br />,18.8,,-,93,,1012.2,20,9:56 PM,,16.1,Calm,Calm,0,6/18/2020 21:56
6/18/2020 22:56,Overcast,2020-06-19 02:56:00<br />,19.4,,-,90,,1012.4,21.1,10:56 PM,,16.1,SW,9.3,220,6/18/2020 22:56
6/18/2020 23:24,Overcast,2020-06-19 03:24:00<br />,19,,-,88,,1013.1,21,11:24 PM,,16.1,WSW,7.4,240,6/18/2020 23:24
6/18/2020 23:34,Overcast,2020-06-19 03:34:00<br />,19,,-,88,,1012.8,21,11:34 PM,,16.1,WSW,7.4,240,6/18/2020 23:34
6/18/2020 23:56,Mostly Cloudy,2020-06-19 03:56:00<br />,19.4,,-,90,,1012.6,21.1,11:56 PM,,16.1,WSW,9.3,250,6/18/2020 23:56
6/19/2020 0:56,Scattered Clouds,2020-06-19 04:56:00<br />,19.4,,-,93,,1012.5,20.5,12:56 AM,,16.1,Calm,Calm,0,6/19/2020 0:56
6/19/2020 1:56,Mostly Cloudy,2020-06-19 05:56:00<br />,18.3,,-,90,,1012.3,20,1:56 AM,,16.1,NW,5.6,320,6/19/2020 1:56
6/19/2020 2:26,Light Rain,2020-06-19 06:26:00<br />,19,Rain,-,88,0,1013.4,21,2:26 AM,,16.1,West,9.3,280,6/19/2020 2:26
6/19/2020 2:56,Light Rain,2020-06-19 06:56:00<br />,18.8,Rain,-,93,0,1012.6,20,2:56 AM,,16.1,West,5.6,270,6/19/2020 2:56
6/19/2020 3:56,Mostly Cloudy,2020-06-19 07:56:00<br />,18.3,,-,90,0,1012.6,20,3:56 AM,,16.1,NNW,9.3,340,6/19/2020 3:56
6/19/2020 4:47,Overcast,2020-06-19 08:47:00<br />,18,,-,94,,1013.4,19,4:47 AM,,14.5,NW,11.1,320,6/19/2020 4:47
6/19/2020 4:56,Overcast,2020-06-19 08:56:00<br />,18.3,,-,93,,1013,19.4,4:56 AM,,14.5,NW,9.3,320,6/19/2020 4:56
6/19/2020 5:16,Mostly Cloudy,2020-06-19 09:16:00<br />,18,,-,94,,1013.4,19,5:16 AM,,12.9,North,7.4,350,6/19/2020 5:16
6/19/2020 5:30,Mostly Cloudy,2020-06-19 09:30:00<br />,18,,-,94,,1013.8,19,5:30 AM,,11.3,NNW,9.3,340,6/19/2020 5:30
6/19/2020 5:56,Overcast,2020-06-19 09:56:00<br />,17.7,,-,93,,1013.5,18.8,5:56 AM,,14.5,NNW,9.3,330,6/19/2020 5:56
6/19/2020 6:09,Mostly Cloudy,2020-06-19 10:09:00<br />,18,,-,94,,1014.1,19,6:09 AM,,14.5,Calm,Calm,0,6/19/2020 6:09
6/19/2020 6:18,Mostly Cloudy,2020-06-19 10:18:00<br />,18,,-,94,,1013.8,19,6:18 AM,,12.9,NNW,5.6,330,6/19/2020 6:18
6/19/2020 6:28,Overcast,2020-06-19 10:28:00<br />,18,,-,94,,1013.8,19,6:28 AM,,12.9,NW,7.4,320,6/19/2020 6:28
6/19/2020 6:56,Overcast,2020-06-19 10:56:00<br />,17.7,,-,93,,1014.1,18.8,6:56 AM,,11.3,NW,7.4,320,6/19/2020 6:56
6/19/2020 7:56,Mostly Cloudy,2020-06-19 11:56:00<br />,17.2,,-,90,,1014.9,18.8,7:56 AM,,9.7,NW,5.6,310,6/19/2020 7:56
6/19/2020 8:40,Overcast,2020-06-19 12:40:00<br />,17,,-,94,,1015.5,18,8:40 AM,,4.8,NW,20.4,310,6/19/2020 8:40
6/19/2020 8:56,Overcast,2020-06-19 12:56:00<br />,17.2,,-,97,,1015.5,17.7,8:56 AM,,3.2,WNW,16.7,300,6/19/2020 8:56
6/19/2020 9:56,Overcast,2020-06-19 13:56:00<br />,15,,-,97,,1016.6,15.5,9:56 AM,,1.6,NW,18.5,310,6/19/2020 9:56
6/19/2020 10:06,Overcast,2020-06-19 14:06:00<br />,15,,-,94,,1016.8,16,10:06 AM,,1.2,NW,18.5,310,6/19/2020 10:06
6/19/2020 10:39,Overcast,2020-06-19 14:39:00<br />,15,,-,94,,1017.2,16,10:39 AM,,3.2,NW,16.7,310,6/19/2020 10:39
6/19/2020 10:56,Overcast,2020-06-19 14:56:00<br />,15,,-,97,,1016.8,15.5,10:56 AM,,3.2,NW,18.5,310,6/19/2020 10:56
