Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
1:54 AM,22,20,90,13,0,978.43,8.4,SE,Thunder,6/8/2022
2:03 AM,22,19,87,9,0,978.76,0,SSE,T-Storm,6/8/2022
2:12 AM,21,19,90,9,0,978.43,0,SSE,Light Rain,6/8/2022
2:22 AM,21,19,90,19,0,978.76,0,S,T-Storm,6/8/2022
2:37 AM,21,20,93,22,35,978.43,0.3,S,Light Rain with Thunder,6/8/2022
2:50 AM,22,19,83,28,52,979.74,0.3,SW,Heavy T-Storm,6/8/2022
2:54 AM,21,19,90,46,70,980.4,4.1,WSW,Heavy T-Storm / Windy,6/8/2022
2:57 AM,21,18,84,50,80,980.4,1.5,WSW,T-Storm / Windy,6/8/2022
3:05 AM,20,17,84,24,65,979.74,1.8,WSW,Light Rain with Thunder,6/8/2022
3:12 AM,19,17,87,17,33,979.42,1.8,WSW,T-Storm,6/8/2022
3:22 AM,19,17,87,17,0,978.76,2.3,SSW,Light Rain,6/8/2022
3:54 AM,19,17,90,11,0,978.43,3,SSW,Mostly Cloudy,6/8/2022
4:19 AM,18,17,93,13,0,978.11,0,SW,Mostly Cloudy,6/8/2022
4:54 AM,18,17,93,17,0,978.43,0,WSW,Partly Cloudy,6/8/2022
5:03 AM,18,17,93,17,0,978.43,0,WSW,Mostly Cloudy,6/8/2022
5:43 AM,18,18,97,15,0,978.76,0,SW,Cloudy,6/8/2022
5:54 AM,19,18,93,19,0,978.76,0,WSW,Cloudy,6/8/2022
6:54 AM,19,18,93,20,0,978.76,0,W,Cloudy,6/8/2022
7:54 AM,19,17,90,20,0,978.76,0,W,Cloudy,6/8/2022
8:54 AM,19,17,87,20,0,978.76,0,W,Cloudy,6/8/2022
9:54 AM,19,18,90,17,0,980.4,0,W,Cloudy,6/8/2022
10:54 AM,21,18,87,20,35,981.06,0,NW,Cloudy,6/8/2022
11:54 AM,23,18,73,19,0,980.73,0,WNW,Fair,6/8/2022
12:21 PM,23,17,71,22,0,981.38,0,NW,Mostly Cloudy,6/8/2022
12:54 PM,23,17,71,22,0,981.71,0,WNW,Cloudy,6/8/2022
1:54 PM,24,17,64,17,0,981.38,0,NW,Mostly Cloudy,6/8/2022
2:54 PM,25,17,60,17,0,981.38,0,WNW,Fair,6/8/2022
3:54 PM,25,17,62,17,0,981.38,0,W,Partly Cloudy,6/8/2022
4:54 PM,25,17,62,11,0,981.06,0,W,Partly Cloudy,6/8/2022
5:54 PM,25,17,60,15,0,981.06,0,NW,Fair,6/8/2022
6:54 PM,24,16,60,19,0,981.38,0,NNW,Partly Cloudy,6/8/2022
7:54 PM,22,15,66,13,0,982.04,0,NNW,Fair,6/8/2022
8:54 PM,20,15,73,13,0,982.7,0,NNW,Fair,6/8/2022
9:54 PM,19,14,73,11,0,983.02,0,NNW,Fair,6/8/2022
10:54 PM,19,14,73,7,0,983.35,0,NNW,Fair,6/8/2022
11:54 PM,18,14,75,7,0,983.68,0,NW,Fair,6/9/2022
12:54 AM,17,14,81,6,0,984.01,0,WNW,Fair,6/9/2022
1:54 AM,16,14,87,7,0,984.34,0,WNW,Fair,6/9/2022
2:54 AM,16,13,86,9,0,984.66,0,WNW,Fair,6/9/2022
3:54 AM,15,13,90,9,0,984.99,0,W,Fair,6/9/2022
4:54 AM,16,13,86,7,0,985.32,0,WNW,Fair,6/9/2022
5:54 AM,17,15,87,6,0,985.97,0,WNW,Fair,6/9/2022
6:54 AM,19,15,78,6,0,986.3,0,W,Fair,6/9/2022
7:54 AM,22,15,64,6,0,986.3,0,W,Fair,6/9/2022
8:54 AM,24,14,54,7,0,986.3,0,W,Fair,6/9/2022
9:54 AM,25,13,46,9,0,985.97,0,VAR,Fair,6/9/2022
10:54 AM,26,13,44,13,0,986.3,0,WSW,Fair,6/9/2022
11:54 AM,27,12,39,7,0,985.97,0,VAR,Partly Cloudy,6/9/2022
12:54 PM,26,12,42,11,0,984.99,0,S,Fair,6/9/2022
1:54 PM,27,12,39,15,0,984.66,0,W,Partly Cloudy,6/9/2022
2:54 PM,27,12,39,15,0,984.34,0,W,Fair,6/9/2022
3:54 PM,26,12,42,11,0,983.68,0,W,Fair,6/9/2022
4:54 PM,26,13,46,9,0,983.35,0,SW,Fair,6/9/2022
5:54 PM,24,14,54,7,0,983.02,0,S,Fair,6/9/2022
6:54 PM,24,15,56,6,0,983.35,0,SSW,Fair,6/9/2022
7:54 PM,22,16,68,6,0,983.02,0,S,Fair,6/9/2022
8:54 PM,22,16,66,0,0,983.35,0,CALM,Fair,6/9/2022
9:54 PM,22,17,73,6,0,983.35,0,S,Fair,6/9/2022
10:54 PM,21,16,71,0,0,983.35,0,CALM,Fair,6/9/2022
11:54 PM,20,17,81,6,0,983.02,0,SSW,Fair,6/10/2022
12:54 AM,20,16,78,6,0,982.37,0,SSE,Partly Cloudy,6/10/2022
1:54 AM,20,17,81,0,0,982.37,0,CALM,Cloudy,6/10/2022
2:54 AM,19,17,90,13,0,983.35,0.8,N,Cloudy,6/10/2022
3:54 AM,18,17,93,9,0,981.71,2.8,ESE,Light Rain,6/10/2022
4:54 AM,18,16,90,13,0,981.06,0,E,Cloudy,6/10/2022
5:54 AM,18,16,90,7,0,981.06,0,E,Partly Cloudy,6/10/2022
6:54 AM,18,16,87,7,0,981.38,0,ESE,Partly Cloudy,6/10/2022
7:54 AM,19,17,84,9,0,982.04,0,E,Cloudy,6/10/2022
8:54 AM,22,17,73,9,0,982.04,0,ESE,Mostly Cloudy,6/10/2022
9:54 AM,23,18,71,13,0,981.38,0,SE,Fair,6/10/2022
10:54 AM,26,18,62,13,0,980.4,0,S,Fair,6/10/2022
11:54 AM,26,18,60,15,0,980.07,0,S,Partly Cloudy,6/10/2022
12:54 PM,27,18,60,11,0,979.42,0,S,Mostly Cloudy,6/10/2022
1:54 PM,28,18,54,13,0,979.09,0,SW,Mostly Cloudy,6/10/2022
2:54 PM,28,18,54,15,0,978.43,0,SW,Mostly Cloudy,6/10/2022
3:54 PM,27,18,56,11,0,978.43,0,W,Mostly Cloudy,6/10/2022
4:54 PM,28,18,54,9,0,978.11,0,NW,Fair,6/10/2022
5:54 PM,26,20,71,11,0,978.11,0,ENE,Mostly Cloudy,6/10/2022
6:54 PM,24,19,71,6,0,978.43,0,ESE,Mostly Cloudy,6/10/2022
7:54 PM,24,19,73,0,0,978.43,0,CALM,Fair,6/10/2022
8:54 PM,23,19,81,6,0,978.76,0,SE,Partly Cloudy,6/10/2022
9:54 PM,22,20,90,11,0,979.09,0,E,Fair,6/10/2022
10:54 PM,21,19,93,7,0,978.76,0,E,Fair,6/10/2022
11:54 PM,21,19,90,7,0,979.09,0,E,Fair,6/11/2022
12:54 AM,20,19,93,7,0,978.43,0,ESE,Fair,6/11/2022
1:54 AM,19,18,93,7,0,978.11,0,ESE,Fair,6/11/2022
2:54 AM,19,18,93,7,0,977.78,0,ESE,Mostly Cloudy,6/11/2022
3:23 AM,19,19,97,6,0,978.11,0,E,Cloudy,6/11/2022
3:30 AM,19,19,97,6,0,978.11,0,E,Fog,6/11/2022
3:41 AM,19,19,97,7,0,978.11,0,E,Cloudy,6/11/2022
3:48 AM,19,19,100,6,0,978.11,0,ESE,Fog,6/11/2022
3:54 AM,19,19,97,6,0,977.78,0,ESE,Fog,6/11/2022
4:08 AM,19,19,97,6,0,977.78,0,ESE,Fog,6/11/2022
4:29 AM,19,18,96,6,0,978.11,0,ESE,Fog,6/11/2022
4:54 AM,19,18,96,0,0,978.11,0,CALM,Fog,6/11/2022
5:11 AM,19,18,96,0,0,978.11,0,CALM,Fog,6/11/2022
5:36 AM,19,18,96,6,0,978.11,0,SE,Fog,6/11/2022
5:54 AM,19,19,97,6,0,978.11,0,E,Fog,6/11/2022
6:14 AM,19,19,97,0,0,978.43,0,CALM,Fog,6/11/2022
6:36 AM,20,19,96,0,0,978.76,0,CALM,Fog,6/11/2022
6:48 AM,21,20,94,6,0,978.43,0,SSE,Cloudy,6/11/2022
6:54 AM,21,20,96,6,0,978.43,0,SSE,Cloudy,6/11/2022
7:03 AM,21,21,97,6,0,978.43,0,SE,Fog,6/11/2022
7:10 AM,21,20,93,6,0,978.43,0,S,Cloudy,6/11/2022
7:54 AM,22,21,91,0,0,978.76,0,CALM,Mostly Cloudy,6/11/2022
8:54 AM,26,21,74,6,0,978.11,0,W,Fair,6/11/2022
9:54 AM,27,21,71,7,0,978.11,0,SSW,Mostly Cloudy,6/11/2022
10:54 AM,28,21,63,9,0,978.11,0,S,Partly Cloudy,6/11/2022
11:54 AM,30,19,53,0,0,977.45,0,CALM,Fair,6/11/2022
12:54 PM,31,19,51,11,0,976.47,0,SW,Partly Cloudy,6/11/2022
1:54 PM,31,19,49,9,0,976.14,0,VAR,Partly Cloudy,6/11/2022
2:54 PM,31,20,51,11,0,975.15,0,SSW,Fair,6/11/2022
3:54 PM,30,21,57,11,0,975.48,0,SSW,Partly Cloudy,6/11/2022
4:54 PM,29,21,63,11,0,974.17,0,S,Fair,6/11/2022
5:54 PM,29,21,61,9,0,974.83,0,S,Fair,6/11/2022
6:54 PM,27,22,72,11,0,974.5,0,SE,Fair,6/11/2022
7:54 PM,27,22,72,6,0,974.5,0,ESE,Fair,6/11/2022
8:54 PM,26,22,79,0,0,976.79,0,CALM,Fair,6/11/2022
9:54 PM,26,22,79,15,0,976.14,0,ESE,Fair,6/11/2022
10:54 PM,26,22,77,9,35,974.17,0,ESE,Fair,6/11/2022
11:54 PM,26,21,74,7,0,974.5,0,E,Mostly Cloudy,6/12/2022
12:54 AM,26,21,74,17,0,973.84,0,SE,Fair,6/12/2022
1:54 AM,25,21,79,13,0,974.17,0,SSE,Fair,6/12/2022
2:54 AM,25,22,82,15,0,974.17,0,SSE,Mostly Cloudy,6/12/2022
3:54 AM,25,22,82,13,0,974.17,0,SSE,Cloudy,6/12/2022
4:54 AM,25,22,82,15,0,974.5,0,S,Cloudy,6/12/2022
5:54 AM,26,22,81,17,0,975.15,0,S,Cloudy,6/12/2022
6:54 AM,27,23,79,13,0,976.14,0,S,Fair,6/12/2022
7:54 AM,28,23,76,15,0,976.14,0,SSW,Partly Cloudy,6/12/2022
8:54 AM,29,24,74,15,0,976.47,0,SW,Mostly Cloudy,6/12/2022
9:54 AM,31,24,67,11,0,977.12,0,W,Partly Cloudy,6/12/2022
10:54 AM,32,24,65,15,0,977.45,0,NNW,Partly Cloudy,6/12/2022
11:54 AM,32,24,63,11,0,977.12,0,NNE,Mostly Cloudy,6/12/2022
12:54 PM,31,23,65,26,0,974.83,0,SSE,Fair,6/12/2022
1:54 PM,32,24,65,13,0,975.15,0,SSE,Fair,6/12/2022
2:54 PM,32,25,65,7,0,975.48,0,SSW,Fair,6/12/2022
3:54 PM,33,26,66,9,0,975.48,0,S,Fair,6/12/2022
4:54 PM,31,25,72,24,39,974.17,0,S,Partly Cloudy,6/12/2022
5:54 PM,31,26,74,9,0,974.83,0,S,Fair,6/12/2022
6:54 PM,31,26,74,9,0,974.83,0,ESE,Fair,6/12/2022
7:54 PM,29,26,80,9,0,975.15,0,ESE,Fair,6/12/2022
8:54 PM,28,26,85,9,0,975.81,0,E,Fair,6/12/2022
9:54 PM,28,26,88,11,0,976.47,0,ENE,Fair,6/12/2022
10:54 PM,28,26,88,9,0,976.47,0,ESE,Fair,6/12/2022
11:54 PM,27,26,91,11,0,976.47,0,ESE,Fair,6/13/2022
12:54 AM,27,25,90,11,0,976.47,0,SE,Fair,6/13/2022
1:54 AM,26,25,94,9,0,976.79,0,SE,Fair,6/13/2022
2:54 AM,26,25,94,11,0,977.12,0,SE,Fair,6/13/2022
3:54 AM,26,25,94,11,0,977.12,0,ESE,Fair,6/13/2022
4:54 AM,26,25,94,9,0,977.78,0,SE,Fair,6/13/2022
5:54 AM,27,25,90,13,0,977.78,0,SSE,Fair,6/13/2022
6:54 AM,28,24,82,19,0,977.78,0,S,Fair,6/13/2022
7:17 AM,28,24,77,20,0,978.43,0,S,Thunder in the Vicinity,6/13/2022
7:51 AM,27,24,84,19,0,978.76,0.3,S,Light Rain,6/13/2022
7:54 AM,27,24,82,19,0,978.76,0.3,S,Partly Cloudy,6/13/2022
8:54 AM,27,23,79,22,0,978.43,0,S,Fair,6/13/2022
9:54 AM,29,24,74,19,37,978.11,0,S,Fair,6/13/2022
10:54 AM,29,23,67,22,41,977.45,0,S,Fair,6/13/2022
11:54 AM,32,24,63,28,41,977.45,0,S,Fair,6/13/2022
12:54 PM,32,24,65,19,31,977.12,0,S,Fair,6/13/2022
1:54 PM,35,23,50,30,48,977.12,0,SSW,Fair,6/13/2022
2:54 PM,36,23,49,30,44,976.79,0,SSW,Fair,6/13/2022
3:54 PM,36,23,49,24,41,977.12,0,SSW,Fair,6/13/2022
4:54 PM,35,23,50,17,0,976.79,0,S,Fair,6/13/2022
5:54 PM,34,24,56,17,0,976.79,0,S,Fair,6/13/2022
6:54 PM,32,24,63,13,0,977.12,0,S,Fair,6/13/2022
7:54 PM,29,24,72,13,0,977.12,0,SSE,Fair,6/13/2022
8:54 PM,30,24,72,15,0,977.78,0,SSE,Fair,6/13/2022
9:54 PM,29,24,74,17,0,978.11,0,S,Fair,6/13/2022
10:54 PM,29,24,74,19,0,978.11,0,S,Fair,6/13/2022
11:54 PM,28,23,74,19,0,978.11,0,S,Fair,6/14/2022
12:54 AM,27,23,79,15,0,978.11,0,S,Fair,6/14/2022
1:54 AM,27,23,79,15,0,978.11,0,S,Fair,6/14/2022
2:54 AM,26,23,84,11,0,978.11,0,S,Fair,6/14/2022
3:54 AM,25,23,88,11,0,978.43,0,S,Fair,6/14/2022
4:54 AM,25,23,88,13,0,978.76,0,S,Fair,6/14/2022
5:54 AM,26,23,84,11,0,979.42,0,S,Fair,6/14/2022
6:54 AM,27,23,77,17,0,979.74,0,S,Fair,6/14/2022
7:54 AM,29,22,67,20,0,980.07,0,SSW,Fair,6/14/2022
8:54 AM,31,22,61,24,43,979.74,0,SSW,Light Rain,6/14/2022
9:54 AM,32,21,53,31,44,979.74,0,SSW,Fair,6/14/2022
10:54 AM,33,19,43,33,50,980.07,0,SSW,Fair / Windy,6/14/2022
11:54 AM,34,19,42,31,43,979.74,0,SSW,Fair,6/14/2022
12:54 PM,34,19,41,30,0,979.42,0,SSW,Fair,6/14/2022
1:54 PM,34,18,39,28,0,979.09,0,S,Fair,6/14/2022
2:54 PM,34,19,41,26,44,978.76,0,S,Fair,6/14/2022
3:54 PM,34,18,39,28,41,978.43,0,S,Fair,6/14/2022
4:54 PM,33,19,43,20,39,978.11,0,S,Fair,6/14/2022
5:54 PM,32,20,48,26,0,977.78,0,SSE,Fair,6/14/2022
6:54 PM,30,20,55,22,0,977.78,0,SSE,Fair,6/14/2022
7:54 PM,29,20,58,19,0,978.43,0,S,Fair,6/14/2022
8:54 PM,29,20,58,20,0,979.09,0,S,Fair,6/14/2022
9:54 PM,28,19,60,15,0,980.4,0,S,Fair,6/14/2022
10:54 PM,27,19,64,13,0,980.73,0,S,Fair,6/14/2022
11:54 PM,26,19,68,15,0,980.4,0,S,Fair,6/15/2022
12:54 AM,26,20,69,17,0,980.07,0,S,Fair,6/15/2022
1:54 AM,26,20,71,17,0,979.74,0,S,Fair,6/15/2022
2:54 AM,25,21,76,15,0,980.07,0,S,Fair,6/15/2022
3:54 AM,25,21,76,15,0,980.73,0,S,Fair,6/15/2022
4:54 AM,24,21,82,17,0,980.73,0,S,Fair,6/15/2022
5:54 AM,26,21,76,15,0,981.06,0,S,Fair,6/15/2022
6:54 AM,27,22,74,20,0,981.38,0,S,Fair,6/15/2022
7:54 AM,28,22,67,26,41,981.06,0,S,Fair,6/15/2022
8:54 AM,0,0,0,0,0,981.38,0,,N/A,6/15/2022
9:54 AM,30,22,62,26,41,980.73,0,SSW,Fair,6/15/2022
10:54 AM,0,0,0,0,0,980.73,0,,N/A,6/15/2022
11:54 AM,33,22,52,28,37,980.4,0,S,Fair,6/15/2022
12:54 PM,0,0,0,0,0,980.07,0,,N/A,6/15/2022
1:54 PM,0,0,0,0,0,980.07,0,,N/A,6/15/2022
2:54 PM,32,20,50,20,0,979.74,0,SSW,Fair,6/15/2022
3:54 PM,32,19,46,31,46,980.07,0,S,Fair,6/15/2022
4:54 PM,32,21,52,24,0,980.07,0,S,Fair,6/15/2022
5:54 PM,31,22,59,15,0,980.07,0,SSW,Fair,6/15/2022
6:54 PM,29,22,65,13,0,980.07,0,SSW,Fair,6/15/2022
7:54 PM,28,22,69,15,0,981.71,0,SW,Partly Cloudy,6/15/2022
8:54 PM,27,22,74,17,0,981.06,0,S,Fair,6/15/2022
9:54 PM,28,22,71,24,0,981.71,0,SSW,Fair,6/15/2022
10:54 PM,27,22,72,15,0,982.37,0,SSW,Fair,6/15/2022
11:54 PM,27,22,74,19,0,982.7,0,SSW,Fair,6/16/2022
12:54 AM,26,22,79,11,0,982.7,0,SSW,Fair,6/16/2022
1:54 AM,26,22,79,11,0,983.35,0,S,Fair,6/16/2022
2:54 AM,26,22,79,11,0,984.01,0,SSW,Mostly Cloudy,6/16/2022
3:54 AM,25,22,84,9,0,984.34,0,S,Partly Cloudy,6/16/2022
4:54 AM,25,22,84,13,0,984.66,0,S,Fair,6/16/2022
5:54 AM,26,22,81,13,0,985.32,0,SSW,Fair,6/16/2022
6:54 AM,27,23,77,19,33,985.65,0,SW,Fair,6/16/2022
7:54 AM,29,23,72,20,0,985.97,0,SW,Fair,6/16/2022
8:54 AM,30,23,67,24,0,985.97,0,SW,Fair,6/16/2022
9:54 AM,31,23,63,22,0,985.65,0,SW,Fair,6/16/2022
10:54 AM,32,24,61,20,31,985.65,0,SW,Fair,6/16/2022
11:54 AM,33,24,59,15,0,985.32,0,W,Fair,6/16/2022
12:54 PM,33,24,58,17,0,984.99,0,SW,Fair,6/16/2022
1:54 PM,34,23,54,9,0,984.66,0,SW,Fair,6/16/2022
2:54 PM,34,23,52,15,0,984.34,0,SSW,Partly Cloudy,6/16/2022
3:54 PM,34,24,57,15,30,984.34,0,SSW,Partly Cloudy,6/16/2022
4:54 PM,33,23,55,17,0,984.01,0,SSW,Fair,6/16/2022
5:54 PM,33,24,61,11,0,983.68,0,S,Fair,6/16/2022
6:54 PM,31,24,67,9,0,984.01,0,SSW,Fair,6/16/2022
7:54 PM,29,24,74,7,0,984.34,0,SSE,Fair,6/16/2022
8:54 PM,28,25,82,9,0,984.66,0,S,Fair,6/16/2022
9:54 PM,29,24,76,7,0,984.99,0,SSW,Fair,6/16/2022
10:54 PM,28,24,79,15,0,984.34,0,SSW,Fair,6/16/2022
11:54 PM,28,23,74,24,0,984.01,0,SW,Fair,6/17/2022
12:54 AM,28,21,65,19,0,983.35,0,SW,Fair,6/17/2022
1:54 AM,28,21,65,13,0,984.99,0,W,Fair,6/17/2022
2:51 AM,28,22,70,59,85,986.96,0,WNW,Light Rain with Thunder,6/17/2022
2:54 AM,28,21,67,54,85,987.29,0,NNW,Light Rain with Thunder,6/17/2022
3:14 AM,24,19,73,33,61,987.61,0,NNW,T-Storm / Windy,6/17/2022
3:32 AM,23,19,79,19,43,986.63,0,N,Partly Cloudy,6/17/2022
3:54 AM,23,20,84,15,0,987.29,0,NE,Fair,6/17/2022
4:54 AM,23,20,84,7,0,987.29,0,W,Mostly Cloudy,6/17/2022
5:54 AM,23,20,84,11,0,987.94,0,SW,Partly Cloudy,6/17/2022
6:54 AM,23,20,84,15,0,986.3,0,SSE,Fair,6/17/2022
7:54 AM,24,20,76,15,0,986.96,0,S,Fair,6/17/2022
8:54 AM,28,20,62,13,0,986.63,0,ESE,Fair,6/17/2022
9:54 AM,29,19,55,6,0,986.96,0,WSW,Fair,6/17/2022
10:54 AM,32,19,48,11,0,986.96,0,VAR,Fair,6/17/2022
11:54 AM,33,16,36,9,0,986.96,0,SW,Fair,6/17/2022
12:54 PM,34,18,38,15,0,986.63,0,WSW,Fair,6/17/2022
1:54 PM,33,18,41,17,0,985.65,0,W,Fair,6/17/2022
2:54 PM,34,18,38,17,0,984.99,0,NW,Fair,6/17/2022
3:54 PM,34,19,41,13,0,984.66,0,NNW,Fair,6/17/2022
4:54 PM,33,18,41,11,0,984.34,0,NW,Fair,6/17/2022
5:54 PM,33,20,47,15,0,984.34,0,N,Fair,6/17/2022
6:54 PM,31,22,59,9,0,984.34,0,NNE,Fair,6/17/2022
7:54 PM,28,22,67,7,0,984.66,0,NNE,Partly Cloudy,6/17/2022
8:54 PM,27,21,69,6,0,985.32,0,ENE,Fair,6/17/2022
9:54 PM,26,21,74,7,0,985.65,0,ENE,Fair,6/17/2022
10:54 PM,26,21,74,9,0,985.65,0,ENE,Fair,6/17/2022
11:54 PM,25,21,79,11,0,985.65,0,ENE,Fair,6/18/2022
12:54 AM,24,21,82,11,0,985.97,0,ENE,Fair,6/18/2022
1:54 AM,24,21,84,7,0,985.97,0,ENE,Fair,6/18/2022
2:54 AM,24,21,82,9,0,985.97,0,ENE,Fair,6/18/2022
3:54 AM,23,21,87,7,0,986.63,0,ENE,Fair,6/18/2022
4:54 AM,23,21,87,7,0,987.29,0,E,Fair,6/18/2022
5:54 AM,24,20,79,11,0,987.61,0,E,Fair,6/18/2022
6:54 AM,26,19,66,13,0,988.27,0,E,Fair,6/18/2022
7:54 AM,27,18,58,15,0,988.6,0,ESE,Fair,6/18/2022
8:54 AM,28,18,53,15,0,988.6,0,ESE,Mostly Cloudy,6/18/2022
9:54 AM,29,18,53,13,0,988.93,0,ESE,Fair,6/18/2022
10:54 AM,29,18,51,20,28,988.93,0,ESE,Cloudy,6/18/2022
11:54 AM,30,18,48,17,30,988.93,0,ESE,Mostly Cloudy,6/18/2022
12:54 PM,31,17,44,15,0,988.6,0,ENE,Mostly Cloudy,6/18/2022
1:54 PM,30,18,48,15,33,988.27,0,SE,Fair,6/18/2022
2:54 PM,31,17,43,19,0,987.94,0,E,Fair,6/18/2022
3:54 PM,30,18,48,15,0,987.94,0,SE,Partly Cloudy,6/18/2022
4:54 PM,30,18,48,15,0,987.61,0,E,Fair,6/18/2022
5:54 PM,29,17,49,15,0,987.61,0,E,Fair,6/18/2022
6:54 PM,27,16,50,15,0,987.61,0,E,Fair,6/18/2022
7:54 PM,25,16,58,13,0,987.94,0,E,Fair,6/18/2022
8:54 PM,23,16,62,9,0,988.27,0,E,Fair,6/18/2022
9:54 PM,22,15,64,9,0,988.6,0,E,Fair,6/18/2022
10:54 PM,21,14,65,11,0,988.93,0,E,Fair,6/18/2022
11:54 PM,20,14,70,15,0,988.93,0,E,Fair,6/19/2022
12:54 AM,20,14,68,13,0,989.25,0,ESE,Fair,6/19/2022
1:54 AM,19,13,70,9,0,989.25,0,SE,Fair,6/19/2022
2:54 AM,19,13,70,11,0,989.58,0,ESE,Fair,6/19/2022
3:54 AM,18,12,70,13,0,989.91,0,E,Fair,6/19/2022
4:54 AM,17,12,75,9,0,990.24,0,SE,Fair,6/19/2022
5:54 AM,18,12,68,13,0,990.89,0,ESE,Fair,6/19/2022
6:54 AM,21,12,58,13,0,991.22,0,SSE,Fair,6/19/2022
7:54 AM,23,12,49,20,0,991.22,0,SSE,Fair,6/19/2022
8:54 AM,24,12,46,19,0,991.22,0,S,Fair,6/19/2022
9:54 AM,26,12,42,15,0,990.89,0,S,Fair,6/19/2022
10:54 AM,27,12,39,19,0,990.24,0,S,Fair,6/19/2022
11:54 AM,28,12,37,19,0,990.24,0,SE,Fair,6/19/2022
12:54 PM,29,13,38,17,0,989.58,0,SE,Fair,6/19/2022
1:54 PM,30,13,36,15,0,988.93,0,SE,Fair,6/19/2022
2:54 PM,30,13,35,13,0,988.6,0,SSE,Fair,6/19/2022
3:54 PM,30,12,33,15,0,988.27,0,SE,Fair,6/19/2022
4:54 PM,29,14,38,19,0,987.61,0,SSE,Fair,6/19/2022
5:54 PM,29,13,38,15,0,987.61,0,SE,Fair,6/19/2022
6:54 PM,27,14,45,11,0,986.96,0,SE,Fair,6/19/2022
7:54 PM,25,14,50,11,0,987.29,0,ESE,Fair,6/19/2022
8:54 PM,24,14,53,11,0,987.61,0,ESE,Fair,6/19/2022
9:54 PM,22,14,61,7,0,987.61,0,SE,Fair,6/19/2022
10:54 PM,21,14,68,9,0,987.61,0,SE,Fair,6/19/2022
11:54 PM,20,14,70,11,0,987.61,0,SSE,Fair,6/20/2022
12:54 AM,19,14,73,11,0,987.94,0,SSE,Fair,6/20/2022
1:54 AM,18,14,75,9,0,987.94,0,S,Fair,6/20/2022
2:54 AM,18,14,78,7,0,988.27,0,S,Fair,6/20/2022
3:54 AM,17,13,80,13,0,988.27,0,SSE,Fair,6/20/2022
4:54 AM,16,13,83,13,0,988.6,0,SSE,Fair,6/20/2022
5:54 AM,18,14,78,11,0,989.25,0,SSE,Fair,6/20/2022
6:54 AM,21,13,61,17,0,989.58,0,S,Fair,6/20/2022
7:54 AM,23,14,55,15,0,989.58,0,S,Fair,6/20/2022
8:54 AM,26,13,45,20,0,989.58,0,S,Fair,6/20/2022
9:54 AM,28,15,44,19,0,989.58,0,SSW,Fair,6/20/2022
10:54 AM,29,15,41,17,0,989.25,0,SSW,Fair,6/20/2022
11:54 AM,31,14,36,17,0,988.6,0,S,Fair,6/20/2022
12:54 PM,32,13,32,13,0,988.27,0,SW,Fair,6/20/2022
1:54 PM,32,14,34,11,0,987.94,0,S,Fair,6/20/2022
2:54 PM,32,14,34,17,0,987.61,0,SSE,Fair,6/20/2022
3:54 PM,33,15,34,13,0,987.29,0,SSE,Fair,6/20/2022
4:54 PM,32,16,37,20,0,986.96,0,S,Fair,6/20/2022
5:54 PM,31,17,42,11,0,986.96,0,SSE,Fair,6/20/2022
6:54 PM,29,18,51,11,0,986.63,0,SSE,Fair,6/20/2022
7:54 PM,27,17,56,7,0,986.96,0,SE,Fair,6/20/2022
8:54 PM,26,17,58,7,0,986.96,0,SSE,Fair,6/20/2022
9:54 PM,24,17,62,11,0,986.96,0,S,Fair,6/20/2022
10:54 PM,24,17,62,13,0,986.96,0,SSW,Fair,6/20/2022
11:54 PM,23,17,66,11,0,986.63,0,S,Fair,6/21/2022
12:54 AM,24,17,64,15,0,986.63,0,S,Fair,6/21/2022
1:54 AM,23,17,68,11,0,986.63,0,S,Fair,6/21/2022
2:54 AM,23,17,71,11,0,986.96,0,SSW,Fair,6/21/2022
3:54 AM,22,17,73,7,0,987.61,0,SSW,Fair,6/21/2022
4:54 AM,21,17,81,9,0,988.27,0,S,Fair,6/21/2022
5:54 AM,22,18,78,7,0,988.6,0,SE,Fair,6/21/2022
6:54 AM,24,19,73,13,0,988.93,0,S,Fair,6/21/2022
7:54 AM,27,19,64,19,0,989.58,0,SSW,Fair,6/21/2022
8:54 AM,29,20,58,20,0,989.58,0,SW,Fair,6/21/2022
9:54 AM,31,20,51,9,0,989.58,0,SW,Fair,6/21/2022
10:54 AM,32,21,52,11,30,989.25,0,VAR,Fair,6/21/2022
11:54 AM,34,21,47,19,0,988.93,0,WSW,Fair,6/21/2022
12:54 PM,34,21,47,19,30,988.27,0,SW,Fair,6/21/2022
1:54 PM,34,22,47,19,0,987.94,0,SSW,Fair,6/21/2022
2:54 PM,35,23,49,15,0,987.61,0,S,Fair,6/21/2022
3:54 PM,35,23,49,19,0,986.96,0,SSW,Fair,6/21/2022
4:54 PM,34,23,52,22,0,986.63,0,SSW,Fair,6/21/2022
5:54 PM,33,23,54,13,0,986.63,0,S,Fair,6/21/2022
6:54 PM,31,24,65,11,0,985.97,0,S,Fair,6/21/2022
7:54 PM,29,23,69,11,0,985.97,0,S,Fair,6/21/2022
8:54 PM,28,23,72,9,0,986.3,0,S,Fair,6/21/2022
9:54 PM,29,23,69,0,0,986.96,0,CALM,Fair,6/21/2022
