timestamp,id,Temperature (degC),Humidity (%),Wind Speed (m/s),Wind Direction (deg),Pressure (hPa),PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate (m3/s),ACH,CarbonEmissions(lb-co2/h),CarbonEmissions(kg-co2/h)
2022-10-17 22:55:00,4884,14.825,57.998,1.073,76.84,969.016,9.882,0.03,324.583,0.969,98.482,0.283,0.221,0.729,2.152,0.9761299840000001
2022-10-17 23:00:00,4885,0.39,45.0,4.0,319.0,1022.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-17 23:05:00,4886,11.742,56.354,1.094,79.746,899.759,5.752,0.021,306.719,1.27,90.518,0.307,0.23,0.741,2.076,0.941656992
2022-10-17 23:10:00,4887,13.26,73.229,1.079,62.2,1007.942,4.687,0.022,258.104,1.201,84.4,0.386,0.234,0.757,2.032,0.921698944
2022-10-17 23:15:00,4888,10.769,67.674,1.005,67.176,908.909,4.767,0.02,275.955,1.426,75.328,0.274,0.227,1.01,2.123,0.962975816
2022-10-17 23:20:00,4889,11.721,67.231,1.119,82.297,1036.241,4.774,0.023,330.705,1.205,103.866,0.319,0.164,0.767,1.947,0.883143624
2022-10-17 23:25:00,4890,13.026,63.039,0.946,67.788,973.886,5.471,0.02,293.719,1.187,95.692,0.285,0.207,0.787,1.841,0.835062872
2022-10-17 23:30:00,4891,13.229,80.216,1.047,75.478,1053.845,4.687,0.017,324.288,1.349,94.724,0.329,0.219,0.666,2.025,0.9185238
2022-10-17 23:35:00,4892,11.921,67.369,0.918,89.192,1131.782,4.941,0.02,259.149,1.216,76.013,0.361,0.212,0.783,1.648,0.7475196159999999
2022-10-17 23:40:00,4893,14.061,65.002,0.752,77.145,986.46,4.32,0.016,278.737,1.078,78.964,0.331,0.193,0.793,1.989,0.902194488
2022-10-17 23:45:00,4894,12.851,61.413,0.9,66.16,844.604,4.363,0.021,261.847,0.965,77.78,0.312,0.22,0.716,2.02,0.91625584
2022-10-17 23:50:00,4895,13.619,71.649,0.965,81.16,1058.389,6.026,0.019,327.541,1.133,84.4,0.336,0.201,0.721,1.992,0.903555264
2022-10-17 23:55:00,4896,12.732,65.479,1.163,74.986,944.955,5.39,0.02,246.147,1.094,70.985,0.349,0.207,0.865,2.152,0.9761299840000001
2022-10-18 00:00:00,4897,0.11,46.0,4.0,312.0,1022.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-18 00:05:00,4898,10.672,78.953,0.934,103.627,938.744,12.31,0.039,328.11,1.187,91.361,0.352,0.262,1.17,1.722,0.781085424
2022-10-18 00:10:00,4899,9.478,74.281,0.913,96.612,822.026,9.859,0.04,311.98,1.241,84.516,0.355,0.209,1.031,1.839,0.834155688
2022-10-18 00:15:00,4900,9.235,68.788,1.134,112.171,1119.994,9.201,0.043,333.957,1.401,94.044,0.359,0.262,1.095,1.826,0.828258992
2022-10-18 00:20:00,4901,10.624,82.679,1.04,118.333,863.473,9.113,0.039,312.671,1.022,79.077,0.348,0.227,1.164,2.007,0.9103591440000001
2022-10-18 00:25:00,4902,11.613,73.282,1.091,87.244,978.762,10.653,0.038,271.741,1.102,89.513,0.369,0.306,1.045,1.877,0.8513921839999999
2022-10-18 00:30:00,4903,9.952,75.807,0.918,105.325,1084.99,10.88,0.047,278.744,1.06,87.266,0.37,0.245,1.107,1.89,0.8572888799999999
2022-10-18 00:35:00,4904,13.2,61.448,1.085,90.637,1089.872,12.234,0.033,309.247,1.315,80.908,0.35,0.265,1.065,2.05,0.9298635999999999
2022-10-18 00:40:00,4905,11.997,74.424,1.104,117.904,1127.978,8.935,0.037,275.424,1.128,64.836,0.33,0.277,0.963,2.003,0.908544776
2022-10-18 00:45:00,4906,12.705,84.018,1.06,95.278,1141.553,10.925,0.041,309.258,1.289,81.598,0.395,0.259,1.163,1.877,0.8513921839999999
2022-10-18 00:50:00,4907,12.151,77.804,1.029,94.073,1106.154,9.412,0.043,310.331,1.021,95.844,0.382,0.27,1.055,1.969,0.8931226480000001
2022-10-18 00:55:00,4908,11.616,77.683,1.125,94.699,951.417,11.075,0.044,326.737,1.256,98.975,0.363,0.211,1.122,2.177,0.987469784
2022-10-18 01:00:00,4909,-0.39,48.0,5.0,304.0,1022.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-18 01:05:00,4910,7.424,74.788,0.846,88.168,1014.851,3.805,0.013,283.286,1.141,91.536,0.216,0.208,0.818,1.682,0.7629417439999999
2022-10-18 01:10:00,4911,10.081,85.476,1.052,94.587,976.473,4.445,0.017,311.638,1.078,92.069,0.286,0.223,0.65,1.752,0.794693184
2022-10-18 01:15:00,4912,9.125,62.693,0.876,93.68,847.813,4.54,0.017,281.925,1.034,80.723,0.322,0.213,0.738,1.904,0.863639168
2022-10-18 01:20:00,4913,8.744,90.233,1.138,90.487,970.466,4.097,0.017,296.41,1.266,80.853,0.276,0.211,0.795,1.679,0.761580968
2022-10-18 01:25:00,4914,9.475,87.903,1.125,100.57,971.627,3.991,0.014,304.575,1.203,88.067,0.305,0.194,0.674,1.854,0.840959568
2022-10-18 01:30:00,4915,8.778,77.579,1.009,88.668,992.422,4.009,0.015,382.442,1.151,82.217,0.296,0.157,0.698,1.917,0.869535864
2022-10-18 01:35:00,4916,9.299,64.575,0.683,83.816,1148.715,4.748,0.016,312.176,1.313,82.519,0.283,0.177,0.758,1.767,0.801497064
2022-10-18 01:40:00,4917,10.325,78.404,0.917,102.315,935.929,4.085,0.014,263.42,0.999,72.847,0.376,0.181,0.822,2.038,0.9244204959999999
2022-10-18 01:45:00,4918,10.423,73.217,0.912,94.21,1084.797,3.976,0.016,333.918,1.253,92.102,0.327,0.21,0.588,1.803,0.817826376
2022-10-18 01:50:00,4919,10.358,72.37,0.997,87.74,870.097,4.051,0.017,361.563,1.175,97.945,0.309,0.185,0.641,2.027,0.919430984
2022-10-18 01:55:00,4920,8.17,82.879,0.785,85.862,1056.857,4.19,0.015,283.817,1.016,80.196,0.289,0.191,0.663,1.648,0.7475196159999999
2022-10-18 02:00:00,4921,-1.22,52.0,5.0,298.0,1022.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-18 02:05:00,4922,7.286,82.831,1.003,88.052,864.537,0.0,0.0,0.0,0.0,60.645,0.279,0.139,0.483,1.789,0.8114760879999999
2022-10-18 02:10:00,4923,8.704,85.592,1.057,86.046,1081.512,0.0,0.0,0.0,0.0,80.705,0.294,0.13,0.535,1.554,0.704881968
2022-10-18 02:15:00,4924,7.732,79.7,1.193,110.491,1102.443,0.0,0.0,0.0,0.0,90.243,0.287,0.102,0.488,1.572,0.7130466240000001
2022-10-18 02:20:00,4925,8.749,87.514,1.192,85.138,910.087,0.0,0.0,0.0,0.0,68.291,0.313,0.148,0.483,1.869,0.847763448
2022-10-18 02:25:00,4926,9.425,64.96,0.973,79.496,950.911,0.0,0.0,0.0,0.0,84.006,0.309,0.152,0.479,1.516,0.687645472
2022-10-18 02:30:00,4927,8.138,81.105,1.02,98.885,878.413,0.0,0.0,0.0,0.0,72.097,0.287,0.108,0.5,1.465,0.6645122800000001
2022-10-18 02:35:00,4928,9.41,82.22,1.074,95.88,1156.914,0.0,0.0,0.0,0.0,80.21,0.278,0.108,0.459,1.64,0.7438908799999999
2022-10-18 02:40:00,4929,9.538,85.531,0.932,89.892,1022.646,0.0,0.0,0.0,0.0,78.38,0.254,0.11,0.504,1.772,0.803765024
2022-10-18 02:45:00,4930,8.918,78.039,0.994,86.132,1227.129,0.0,0.0,0.0,0.0,75.094,0.194,0.132,0.495,1.77,0.80285784
2022-10-18 02:50:00,4931,8.556,79.378,0.935,94.197,1249.924,0.0,0.0,0.0,0.0,75.22,0.345,0.123,0.481,2.025,0.9185238
2022-10-18 02:55:00,4932,8.187,82.869,0.93,105.407,1079.147,0.0,0.0,0.0,0.0,72.873,0.308,0.095,0.438,1.912,0.867267904
2022-10-18 03:00:00,4933,-1.83,56.0,4.0,308.0,1023.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-18 03:05:00,4934,9.708,85.253,0.833,76.066,1142.983,0.0,0.0,0.0,0.0,81.488,0.278,0.138,0.441,1.672,0.758405824
2022-10-18 03:10:00,4935,9.201,84.103,1.044,90.242,1329.386,0.0,0.0,0.0,0.0,66.568,0.317,0.124,0.39,1.212,0.549753504
2022-10-18 03:15:00,4936,7.783,86.831,1.007,76.695,1028.84,0.0,0.0,0.0,0.0,86.279,0.325,0.136,0.561,1.498,0.679480816
2022-10-18 03:20:00,4937,9.068,66.669,0.894,87.976,1098.76,0.0,0.0,0.0,0.0,76.029,0.279,0.128,0.551,1.839,0.834155688
2022-10-18 03:25:00,4938,8.586,88.218,0.835,82.381,906.135,0.0,0.0,0.0,0.0,94.98,0.305,0.131,0.53,1.843,0.835970056
2022-10-18 03:30:00,4939,7.75,80.135,1.102,76.143,1002.441,0.0,0.0,0.0,0.0,66.952,0.323,0.142,0.473,1.65,0.7484268
2022-10-18 03:35:00,4940,7.277,75.271,0.878,88.462,768.271,0.0,0.0,0.0,0.0,79.628,0.246,0.122,0.49,1.944,0.881782848
2022-10-18 03:40:00,4941,7.408,88.568,1.023,67.116,1152.46,0.0,0.0,0.0,0.0,71.7,0.254,0.132,0.523,1.608,0.7293759360000001
2022-10-18 03:45:00,4942,8.756,83.749,0.937,70.636,1162.349,0.0,0.0,0.0,0.0,78.518,0.254,0.131,0.397,1.626,0.737540592
2022-10-18 03:50:00,4943,9.0,70.711,0.802,79.386,895.126,0.0,0.0,0.0,0.0,68.972,0.274,0.11,0.431,1.926,0.873618192
2022-10-18 03:55:00,4944,8.902,87.573,0.963,79.06,1132.305,0.0,0.0,0.0,0.0,62.14,0.326,0.123,0.459,2.022,0.9171630239999999
2022-10-18 04:00:00,4945,-2.39,60.0,4.0,307.0,1023.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-18 04:05:00,4946,7.086,73.893,1.031,80.352,1127.096,0.0,0.0,0.0,0.0,74.972,0.337,0.163,0.496,1.806,0.819187152
2022-10-18 04:10:00,4947,7.829,74.485,1.029,87.082,1014.042,0.0,0.0,0.0,0.0,86.042,0.31,0.098,0.552,1.791,0.8123832719999999
2022-10-18 04:15:00,4948,8.61,68.407,0.914,90.32,908.737,0.0,0.0,0.0,0.0,77.208,0.244,0.126,0.466,1.385,0.62822492
2022-10-18 04:20:00,4949,8.057,80.505,0.931,90.864,1148.725,0.0,0.0,0.0,0.0,80.394,0.304,0.118,0.523,1.938,0.8790612959999999
2022-10-18 04:25:00,4950,8.241,70.354,1.118,80.572,1165.923,0.0,0.0,0.0,0.0,63.1,0.298,0.135,0.431,1.666,0.755684272
2022-10-18 04:30:00,4951,9.113,96.508,0.963,87.01,1075.158,0.0,0.0,0.0,0.0,74.629,0.317,0.135,0.499,1.657,0.751601944
2022-10-18 04:35:00,4952,9.048,82.896,0.841,78.46,978.049,0.0,0.0,0.0,0.0,61.212,0.27,0.144,0.489,1.766,0.801043472
2022-10-18 04:40:00,4953,8.674,86.744,1.032,70.158,993.486,0.0,0.0,0.0,0.0,76.641,0.325,0.112,0.501,1.727,0.783353384
2022-10-18 04:45:00,4954,9.154,77.567,0.944,85.084,1052.721,0.0,0.0,0.0,0.0,72.484,0.289,0.137,0.563,2.089,0.947553688
2022-10-18 04:50:00,4955,8.506,76.388,1.104,78.587,754.146,0.0,0.0,0.0,0.0,77.046,0.313,0.138,0.477,1.977,0.896751384
2022-10-18 04:55:00,4956,8.609,79.122,0.926,79.66,1132.496,0.0,0.0,0.0,0.0,77.447,0.259,0.148,0.589,1.792,0.812836864
2022-10-18 05:00:00,4957,-2.72,63.0,5.0,307.0,1024.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-18 05:05:00,4958,9.236,74.386,1.021,73.821,982.106,0.0,0.0,0.0,0.0,80.907,0.327,0.128,0.465,2.046,0.9280492319999999
2022-10-18 05:10:00,4959,7.876,70.394,1.022,79.768,1120.306,0.0,0.0,0.0,0.0,80.229,0.268,0.135,0.479,1.911,0.866814312
2022-10-18 05:15:00,4960,7.697,64.681,1.027,76.146,974.655,0.0,0.0,0.0,0.0,71.777,0.318,0.124,0.452,1.691,0.767024072
2022-10-18 05:20:00,4961,7.77,55.786,0.964,69.037,1180.853,0.0,0.0,0.0,0.0,79.741,0.271,0.133,0.438,1.928,0.8745253759999999
2022-10-18 05:25:00,4962,9.523,68.118,0.928,72.026,1225.973,0.0,0.0,0.0,0.0,86.102,0.32,0.139,0.494,1.934,0.8772469279999999
2022-10-18 05:30:00,4963,9.999,83.205,1.119,69.232,1071.4,0.0,0.0,0.0,0.0,81.241,0.338,0.144,0.516,1.713,0.7770030960000001
2022-10-18 05:35:00,4964,9.787,83.699,1.029,76.503,1099.882,0.0,0.0,0.0,0.0,81.396,0.253,0.12,0.53,1.605,0.72801516
2022-10-18 05:40:00,4965,8.477,70.946,1.1,74.537,952.413,0.0,0.0,0.0,0.0,77.952,0.267,0.138,0.478,2.001,0.9076375919999999
2022-10-18 05:45:00,4966,8.526,96.823,1.125,74.217,1096.122,0.0,0.0,0.0,0.0,67.354,0.299,0.139,0.501,1.61,0.7302831200000001
2022-10-18 05:50:00,4967,8.808,90.39,0.989,54.921,1090.83,0.0,0.0,0.0,0.0,70.872,0.227,0.154,0.55,1.478,0.6704089759999999
2022-10-18 05:55:00,4968,8.321,74.19,0.951,76.34,1039.443,0.0,0.0,0.0,0.0,68.194,0.324,0.124,0.516,1.566,0.7103250720000001
2022-10-18 06:00:00,4969,-3.0,65.0,5.0,298.0,1025.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-18 06:05:00,4970,10.127,80.636,0.941,67.026,1001.838,0.0,0.0,0.0,0.0,72.088,0.261,0.126,0.644,1.565,0.70987148
2022-10-18 06:10:00,4971,6.967,83.595,0.944,59.67,1090.058,0.0,0.0,0.0,0.0,75.427,0.301,0.123,0.527,2.021,0.916709432
2022-10-18 06:15:00,4972,9.039,71.033,0.958,77.042,1004.753,0.0,0.0,0.0,0.0,89.197,0.292,0.142,0.491,1.591,0.721664872
2022-10-18 06:20:00,4973,7.754,62.448,0.871,77.56,907.839,0.0,0.0,0.0,0.0,74.29,0.332,0.135,0.452,1.991,0.903101672
2022-10-18 06:25:00,4974,10.155,88.582,0.892,74.955,980.579,0.0,0.0,0.0,0.0,87.372,0.313,0.129,0.475,1.835,0.8323413199999999
2022-10-18 06:30:00,4975,8.946,75.26,0.978,74.527,913.716,0.0,0.0,0.0,0.0,79.282,0.276,0.164,0.444,1.815,0.82326948
2022-10-18 06:35:00,4976,8.576,75.861,1.156,62.7,1024.962,0.0,0.0,0.0,0.0,73.381,0.304,0.103,0.455,1.712,0.776549504
2022-10-18 06:40:00,4977,8.242,64.28,0.852,57.893,1088.38,0.0,0.0,0.0,0.0,84.3,0.313,0.126,0.562,1.663,0.754323496
2022-10-18 06:45:00,4978,10.711,70.223,0.955,88.267,993.541,0.0,0.0,0.0,0.0,77.0,0.292,0.103,0.43,1.554,0.704881968
2022-10-18 06:50:00,4979,9.533,85.515,0.998,60.929,1036.387,0.0,0.0,0.0,0.0,75.733,0.3,0.143,0.512,1.598,0.724840016
2022-10-18 06:55:00,4980,8.637,78.252,0.899,72.14,1059.795,0.0,0.0,0.0,0.0,69.649,0.322,0.136,0.567,1.495,0.67812004
2022-10-18 07:00:00,4981,-2.22,63.0,5.0,298.0,1025.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-18 07:05:00,4982,11.555,62.695,0.978,72.543,1063.066,5.571,0.018,313.126,1.201,64.658,0.321,0.194,0.798,1.653,0.749787576
2022-10-18 07:10:00,4983,12.54,76.721,1.062,66.531,1086.143,4.04,0.019,237.167,1.225,91.714,0.257,0.239,0.737,1.72,0.78017824
2022-10-18 07:15:00,4984,14.092,69.914,0.981,58.578,947.181,5.649,0.02,282.047,1.203,95.441,0.318,0.176,0.834,1.811,0.821455112
2022-10-18 07:20:00,4985,13.883,59.549,1.023,77.383,989.229,4.69,0.018,249.368,1.306,92.779,0.305,0.204,0.628,1.678,0.7611273759999999
2022-10-18 07:25:00,4986,10.876,62.082,0.88,73.693,964.972,4.521,0.022,285.798,1.142,84.603,0.318,0.201,0.821,1.712,0.776549504
2022-10-18 07:30:00,4987,14.851,57.505,0.852,80.795,1049.242,5.638,0.019,279.851,1.039,85.866,0.294,0.193,0.712,1.944,0.881782848
2022-10-18 07:35:00,4988,12.14,58.337,1.01,70.897,1114.951,4.818,0.017,265.528,1.001,89.464,0.259,0.25,0.77,1.827,0.8287125839999999
2022-10-18 07:40:00,4989,12.662,61.677,1.175,88.236,1103.087,6.081,0.021,251.148,1.344,80.323,0.357,0.183,0.773,2.032,0.921698944
2022-10-18 07:45:00,4990,12.786,77.728,0.816,73.646,921.476,5.997,0.022,300.873,1.158,81.485,0.304,0.184,0.69,2.112,0.9579863040000001
2022-10-18 07:50:00,4991,12.144,72.878,0.979,72.35,837.603,5.187,0.021,316.187,1.161,78.53,0.314,0.162,0.796,1.705,0.77337436
2022-10-18 07:55:00,4992,10.133,75.603,0.858,79.659,972.335,3.36,0.023,330.178,1.016,72.856,0.307,0.179,0.64,2.046,0.9280492319999999
2022-10-18 08:00:00,4993,-0.39,57.0,5.0,314.0,1026.0,4.0,0.015,300.0,1.16,81.4,0.315,0.186,0.711,1.923,0.8722574160000001
2022-10-18 08:05:00,4994,9.611,65.064,2.911,87.786,1106.198,4.534,0.016,325.073,1.224,75.915,0.311,0.185,0.653,2.242,1.016953264
2022-10-18 08:10:00,4995,15.882,62.843,3.014,96.383,1123.726,3.453,0.017,326.432,0.967,77.276,0.244,0.168,0.748,2.155,0.9774907599999999
2022-10-18 08:15:00,4996,14.501,55.552,3.013,89.511,738.46,4.332,0.016,335.985,1.103,79.84,0.322,0.231,0.595,2.044,0.927142048
2022-10-18 08:20:00,4997,14.838,46.893,3.19,84.887,1017.458,4.215,0.016,275.667,0.922,84.754,0.284,0.218,0.861,2.331,1.057322952
2022-10-18 08:25:00,4998,14.595,66.105,3.251,97.693,1006.249,3.87,0.016,275.401,1.171,70.783,0.36,0.204,0.809,2.055,0.9321315600000001
2022-10-18 08:30:00,4999,18.956,56.729,2.726,84.179,1238.685,3.787,0.014,284.778,1.142,89.933,0.304,0.176,0.657,1.961,0.889493912
2022-10-18 08:35:00,5000,12.999,56.669,3.103,102.477,805.273,3.475,0.013,262.938,1.368,70.951,0.311,0.194,0.769,1.878,0.8518457759999999
2022-10-18 08:40:00,5001,15.651,59.67,3.204,88.613,979.756,3.91,0.016,342.16,1.178,86.014,0.324,0.197,0.688,1.836,0.832794912
2022-10-18 08:45:00,5002,15.077,53.952,3.317,75.362,947.912,4.221,0.014,309.912,0.937,84.364,0.358,0.211,0.747,1.98,0.8981121599999999
2022-10-18 08:50:00,5003,12.547,51.314,3.059,81.671,980.526,3.536,0.016,337.593,0.964,92.709,0.338,0.17,0.557,2.044,0.927142048
2022-10-18 08:55:00,5004,14.063,52.918,3.045,83.141,1089.716,4.04,0.014,284.21,1.031,74.206,0.302,0.176,0.979,1.787,0.8105689039999999
2022-10-18 09:00:00,5005,1.61,52.0,6.0,305.0,1027.0,13.0,0.05,600.0,2.32,90.4,0.35,0.314,1.196,2.08,0.94347136
2022-10-18 09:05:00,5006,18.922,36.077,2.956,81.811,988.279,0.0,0.0,0.0,0.0,77.016,0.255,0.136,0.501,1.602,0.726654384
2022-10-18 09:10:00,5007,16.896,49.741,2.944,62.825,899.304,0.0,0.0,0.0,0.0,76.003,0.3,0.137,0.542,1.772,0.803765024
2022-10-18 09:15:00,5008,20.277,38.93,2.896,76.236,966.814,0.0,0.0,0.0,0.0,69.39,0.281,0.124,0.52,1.778,0.806486576
2022-10-18 09:20:00,5009,16.38,51.011,3.486,71.035,1021.777,0.0,0.0,0.0,0.0,89.678,0.243,0.11,0.464,1.768,0.801950656
2022-10-18 09:25:00,5010,16.843,40.416,2.812,78.792,992.26,0.0,0.0,0.0,0.0,74.4,0.378,0.114,0.532,1.841,0.835062872
2022-10-18 09:30:00,5011,21.408,47.914,2.539,70.441,950.422,0.0,0.0,0.0,0.0,79.794,0.324,0.122,0.468,1.609,0.729829528
2022-10-18 09:35:00,5012,17.355,42.255,2.731,70.312,906.874,0.0,0.0,0.0,0.0,72.129,0.314,0.139,0.48,2.003,0.908544776
2022-10-18 09:40:00,5013,16.695,49.496,3.506,62.504,868.064,0.0,0.0,0.0,0.0,80.6,0.316,0.127,0.535,1.503,0.681748776
2022-10-18 09:45:00,5014,18.981,44.63,2.711,65.155,974.219,0.0,0.0,0.0,0.0,73.87,0.302,0.132,0.548,1.697,0.769745624
2022-10-18 09:50:00,5015,18.241,49.456,2.84,59.042,958.491,0.0,0.0,0.0,0.0,85.967,0.281,0.11,0.514,2.019,0.9158022480000001
2022-10-18 09:55:00,5016,16.758,43.754,3.149,70.09,1155.662,0.0,0.0,0.0,0.0,79.187,0.264,0.111,0.511,1.848,0.838238016
2022-10-18 10:00:00,5017,3.72,45.0,6.0,290.0,1027.0,43.0,0.166,900.0,3.48,120.4,0.465,0.737,2.811,2.389,1.0836312879999999
2022-10-18 10:05:00,5018,18.264,39.02,3.796,59.882,908.023,0.0,0.0,0.0,0.0,76.038,0.357,0.141,0.614,1.839,0.834155688
2022-10-18 10:10:00,5019,18.646,39.97,4.975,57.079,1051.569,0.0,0.0,0.0,0.0,85.962,0.294,0.128,0.49,1.814,0.822815888
2022-10-18 10:15:00,5020,21.217,33.502,3.799,54.029,1077.195,0.0,0.0,0.0,0.0,78.88,0.247,0.117,0.481,1.589,0.720757688
2022-10-18 10:20:00,5021,18.593,40.705,3.991,64.745,1043.418,0.0,0.0,0.0,0.0,84.198,0.329,0.149,0.469,1.74,0.78925008
2022-10-18 10:25:00,5022,21.245,37.605,3.609,65.468,976.94,0.0,0.0,0.0,0.0,74.202,0.345,0.137,0.601,1.615,0.73255108
2022-10-18 10:30:00,5023,19.886,47.31,4.495,73.818,1224.665,0.0,0.0,0.0,0.0,75.334,0.327,0.132,0.476,2.048,0.928956416
2022-10-18 10:35:00,5024,22.045,41.34,3.884,72.142,1101.104,0.0,0.0,0.0,0.0,85.568,0.328,0.137,0.453,1.738,0.788342896
2022-10-18 10:40:00,5025,19.135,37.994,4.837,58.829,936.213,0.0,0.0,0.0,0.0,71.359,0.33,0.106,0.42,1.853,0.840505976
2022-10-18 10:45:00,5026,18.153,42.924,4.287,58.569,990.979,0.0,0.0,0.0,0.0,70.503,0.288,0.152,0.477,1.251,0.5674435919999999
2022-10-18 10:50:00,5027,21.473,39.24,3.788,62.624,1211.076,0.0,0.0,0.0,0.0,60.699,0.333,0.148,0.516,1.657,0.751601944
2022-10-18 10:55:00,5028,19.676,41.486,3.418,54.164,1102.996,0.0,0.0,0.0,0.0,86.578,0.35,0.131,0.511,1.809,0.820547928
2022-10-18 11:00:00,5029,5.5,40.0,7.0,281.0,1027.0,43.0,0.166,900.0,3.48,120.4,0.465,0.737,2.811,2.389,1.0836312879999999
2022-10-18 11:05:00,5030,19.927,45.338,5.095,52.649,1040.498,0.0,0.0,0.0,0.0,70.85,0.289,0.119,0.532,1.851,0.839598792
2022-10-18 11:10:00,5031,18.228,40.532,4.422,66.586,967.641,0.0,0.0,0.0,0.0,72.56,0.277,0.137,0.432,1.486,0.674037712
2022-10-18 11:15:00,5032,23.885,31.963,5.418,69.766,1183.713,0.0,0.0,0.0,0.0,67.934,0.28,0.121,0.466,2.296,1.041447232
2022-10-18 11:20:00,5033,19.756,32.785,5.096,81.229,946.458,0.0,0.0,0.0,0.0,78.881,0.256,0.15,0.53,1.966,0.891761872
2022-10-18 11:25:00,5034,19.374,35.517,4.865,80.613,979.19,0.0,0.0,0.0,0.0,80.339,0.254,0.14,0.427,1.735,0.78698212
2022-10-18 11:30:00,5035,19.931,37.054,4.171,73.64,1023.488,0.0,0.0,0.0,0.0,79.262,0.339,0.123,0.48,1.726,0.7828997919999999
2022-10-18 11:35:00,5036,23.314,39.15,5.831,95.578,1119.472,0.0,0.0,0.0,0.0,83.427,0.361,0.134,0.444,1.787,0.8105689039999999
2022-10-18 11:40:00,5037,21.979,39.239,4.965,77.579,1187.606,0.0,0.0,0.0,0.0,88.657,0.301,0.145,0.463,1.468,0.665873056
2022-10-18 11:45:00,5038,18.599,36.253,4.765,84.886,882.648,0.0,0.0,0.0,0.0,79.007,0.188,0.123,0.488,1.759,0.797868328
2022-10-18 11:50:00,5039,22.207,40.579,4.433,75.484,948.393,0.0,0.0,0.0,0.0,82.211,0.244,0.135,0.522,1.751,0.7942395919999999
2022-10-18 11:55:00,5040,22.243,39.917,4.645,83.872,1020.528,0.0,0.0,0.0,0.0,74.898,0.356,0.135,0.495,1.667,0.756137864
2022-10-18 12:00:00,5041,6.67,36.0,7.0,288.0,1026.0,44.0,0.17,900.0,3.48,121.4,0.469,0.751,2.865,2.393,1.0854456559999999
2022-10-18 12:05:00,5042,21.389,27.428,4.245,69.507,1077.534,0.0,0.0,0.0,0.0,82.161,0.322,0.105,0.463,1.763,0.799682696
2022-10-18 12:10:00,5043,23.052,39.89,4.279,76.374,826.747,0.0,0.0,0.0,0.0,79.861,0.351,0.093,0.442,1.735,0.78698212
2022-10-18 12:15:00,5044,25.418,32.828,3.326,64.99,1107.277,0.0,0.0,0.0,0.0,71.58,0.329,0.149,0.549,1.721,0.7806318320000001
2022-10-18 12:20:00,5045,20.42,29.553,4.346,55.456,924.443,0.0,0.0,0.0,0.0,83.81,0.322,0.13,0.514,1.858,0.8427739360000001
2022-10-18 12:25:00,5046,23.204,30.904,3.534,64.752,1044.615,0.0,0.0,0.0,0.0,63.396,0.321,0.142,0.403,2.025,0.9185238
2022-10-18 12:30:00,5047,22.456,36.837,4.92,58.704,1072.12,0.0,0.0,0.0,0.0,87.073,0.29,0.12,0.515,1.749,0.793332408
2022-10-18 12:35:00,5048,22.101,34.592,4.141,71.534,880.086,0.0,0.0,0.0,0.0,85.954,0.308,0.138,0.511,1.944,0.881782848
2022-10-18 12:40:00,5049,21.811,35.841,3.581,56.072,1136.391,0.0,0.0,0.0,0.0,68.751,0.339,0.15,0.395,2.429,1.101774968
2022-10-18 12:45:00,5050,26.459,36.785,3.963,65.4,884.839,0.0,0.0,0.0,0.0,78.513,0.305,0.13,0.468,1.887,0.855928104
2022-10-18 12:50:00,5051,21.543,35.883,4.071,80.089,991.363,0.0,0.0,0.0,0.0,76.287,0.24,0.123,0.556,1.447,0.656347624
2022-10-18 12:55:00,5052,19.475,32.439,3.309,66.389,999.101,0.0,0.0,0.0,0.0,73.899,0.303,0.138,0.488,2.007,0.9103591440000001
2022-10-18 13:00:00,5053,7.83,34.0,7.0,283.0,1025.0,33.0,0.128,600.0,2.32,110.4,0.427,0.596,2.273,2.192,0.9942736640000001
2022-10-18 13:05:00,5054,26.254,29.854,3.87,59.523,1037.094,0.0,0.0,0.0,0.0,78.419,0.275,0.134,0.428,1.938,0.8790612959999999
2022-10-18 13:10:00,5055,21.511,36.917,3.6,62.321,1064.527,0.0,0.0,0.0,0.0,63.352,0.305,0.12,0.494,1.747,0.792425224
2022-10-18 13:15:00,5056,22.714,34.453,3.579,48.704,1105.211,0.0,0.0,0.0,0.0,82.16,0.272,0.133,0.434,1.943,0.881329256
